Snapshot,start_date,end_date,name,TTT,LOS,score,reviews,price_per_night,original_price,discount_perc,Free_cancellation,No_payment,Breakfast,Option Member,Index,star_rating,location_rating,neighborhood,km_from_center,neighborhood_category
55:23.6,24/06/2024,26/06/2024,Best Western Premier Empire State Hotel,4,2,9.09,-0.637046170227859,3.1084632791863736,-0.8729407563343132,0.0,1,0,0,0,80,3.0,9.3,NoMad,-0.23715459410658152,Downtown Manhattan
55:23.8,24/06/2024,26/06/2024,Motto by Hilton New York City Chelsea,4,2,9.09,-0.19708412947733922,4.17971461489096,-0.8729407563343132,0.0,0,1,0,0,99,3.0,9.4,Chelsea,-0.09891745322485157,Midtown Manhattan
55:23.9,24/06/2024,26/06/2024,Motto By Hilton New York City Times Square,4,2,9.09,-0.4558182829757019,3.9086751203151007,-0.8729407563343132,0.0,0,1,0,0,104,3.0,9.6,Manhattan,-0.9283402985152317,Other Manhattan
55:24.1,24/06/2024,26/06/2024,The Wall Street Inn,4,2,8.88,-0.25977302129412316,1.8177990193013303,2.002411841016882,10.071942446043163,0,0,0,0,121,3.0,9.322012578616352,Manhattan,2.0667977539222524,Other Manhattan
55:24.2,24/06/2024,26/06/2024,Hyatt House New York/Chelsea,4,2,8.88,-0.2552138291619934,6.038271149125422,4.505416620006052,10.0,1,0,0,0,133,3.0,8.7,Chelsea,-0.23715459410658152,Midtown Manhattan
55:24.3,24/06/2024,26/06/2024,New York Hilton Midtown,4,2,8.08,0.7637656123690033,11.923700174201219,-0.8729407563343132,0.0,0,1,0,0,144,3.0,9.3,Manhattan,-1.0665774393969618,Other Manhattan
55:24.6,24/06/2024,26/06/2024,Hilton Garden Inn New York/Tribeca,4,2,8.48,-0.254074031128961,5.173526095002443,-0.8729407563343132,0.0,0,1,0,0,167,3.0,9.322012578616352,Tribeca,1.1912958616712952,Downtown Manhattan
55:53.7,24/06/2024,27/06/2024,Hotel Richland LES,4,3,8.68,-1.2035257926449792,-0.5183032910905978,0.6095551871441208,9.767441860465116,1,0,0,0,5,3.0,9.322012578616352,Chinatown,1.3756120495136022,Downtown Manhattan
55:53.8,24/06/2024,27/06/2024,Renaissance New York Harlem Hotel,4,3,8.88,-1.1100623539363195,0.29481519263697936,1.2094488945051616,14.90066225165563,1,0,0,0,11,3.0,9.322012578616352,Harlem,1.0991377677501422,Uptown Manhattan
55:53.9,24/06/2024,27/06/2024,Pod Times Square,4,3,8.88,3.3818816942445062,1.2886266727484625,1.5197387431401828,3.746397694524496,0,0,0,0,22,3.0,9.3,Hell's Kitchen,-0.744024110672925,Midtown Manhattan
55:53.9,24/06/2024,27/06/2024,JG Sohotel,4,3,8.68,-1.1396971027951628,0.47550818902088543,1.2025535645354946,9.966777408637874,0,0,0,0,26,3.0,9.322012578616352,SoHo,1.2373749086318722,Downtown Manhattan
55:54.2,24/06/2024,27/06/2024,Night Hotel Broadway,4,3,8.787778736517721,0.3443199362130673,-0.1827305835204866,-0.8729407563343132,0.0,1,0,0,0,46,3.0,9.322012578616352,Upper West Side,-0.052838406264274856,Uptown Manhattan
55:54.3,24/06/2024,27/06/2024,Wingate by Wyndham New York Midtown South/5th Ave,4,3,8.68,-0.25863322326109073,2.088838513877189,-0.8729407563343132,0.0,1,0,0,1,55,3.0,9.4,Manhattan,-0.5136288758700416,Other Manhattan
55:54.3,24/06/2024,27/06/2024,Home2 Suites By Hilton New York Times Square,4,3,8.48,-0.6005726331708211,2.3856912936507495,2.340283009530572,10.085836909871244,1,0,0,0,61,3.0,9.5,Manhattan,-0.9283402985152317,Other Manhattan
55:54.3,24/06/2024,27/06/2024,Hampton Inn Manhattan Grand Central,4,3,8.68,-0.07626553797590115,2.0630252286794883,2.1472137703798917,10.04566210045662,0,1,0,1,62,3.0,9.322012578616352,Midtown East,-0.4214707819488882,Midtown Manhattan
55:54.5,24/06/2024,27/06/2024,Best Western Premier Empire State Hotel,4,3,9.09,-0.637046170227859,2.618010860430057,-0.8729407563343132,0.0,1,0,0,0,74,3.0,9.3,NoMad,-0.23715459410658152,Downtown Manhattan
55:54.5,24/06/2024,27/06/2024,Citadines Connect Fifth Avenue New York,4,3,8.08,-0.20734231177463114,2.0113986582840866,-0.8729407563343132,0.0,0,0,0,0,76,3.0,9.4,Manhattan,-0.744024110672925,Other Manhattan
55:54.8,24/06/2024,27/06/2024,45 Times Square Hotel,4,3,8.68,0.010359112534563904,3.534382484948438,3.022920676527618,10.08849557522124,1,0,0,1,96,3.0,9.6,Manhattan,-0.8361822045940783,Other Manhattan
55:54.9,24/06/2024,27/06/2024,Motto By Hilton New York City Times Square,4,3,9.09,-0.4558182829757019,2.9148636402036168,2.6505728581655927,9.980430528375733,1,0,0,1,105,3.0,9.6,Manhattan,-0.9283402985152317,Other Manhattan
55:55.0,24/06/2024,27/06/2024,Motto by Hilton New York City Chelsea,4,3,9.09,-0.19708412947733922,3.7796086943265963,3.167722605890628,10.06825938566553,1,0,0,0,115,3.0,9.4,Chelsea,-0.09891745322485157,Midtown Manhattan
55:55.0,24/06/2024,27/06/2024,Hyatt House New York/Chelsea,4,3,8.88,-0.2552138291619934,4.967019813420836,3.8641509328270085,9.898107715,1,0,0,0,116,3.0,8.7,Chelsea,-0.23715459410658152,Midtown Manhattan
55:55.3,24/06/2024,27/06/2024,The Wall Street Inn,4,3,8.88,-0.25977302129412316,1.6371060229174244,1.8920865615022078,9.975062344139651,0,0,0,0,140,3.0,9.322012578616352,Manhattan,2.0667977539222524,Other Manhattan
55:55.4,24/06/2024,27/06/2024,New York Hilton Midtown,4,3,8.08,0.7637656123690033,13.046578080301206,-0.8729407563343132,0.0,0,1,0,0,153,3.0,9.3,Manhattan,-1.0665774393969618,Other Manhattan
55:55.6,24/06/2024,27/06/2024,Hilton Garden Inn New York/Tribeca,4,3,8.48,-0.254074031128961,4.334594326077164,-0.8729407563343132,0.0,0,1,0,0,166,3.0,9.322012578616352,Tribeca,1.1912958616712952,Downtown Manhattan
56:25.0,24/06/2024,28/06/2024,Pod Times Square,4,4,8.88,3.3818816942445062,0.823987539189847,1.5197387431401828,14.121037463976943,1,0,0,0,13,3.0,9.3,Hell's Kitchen,-0.744024110672925,Midtown Manhattan
56:25.0,24/06/2024,28/06/2024,Hotel Richland LES,4,4,8.68,-1.2035257926449792,-0.5441165762882987,0.6026598571744537,10.28037383,1,0,0,0,15,3.0,9.322012578616352,Chinatown,1.3756120495136022,Downtown Manhattan
56:25.1,24/06/2024,28/06/2024,JG Sohotel,4,4,8.68,-1.1396971027951628,0.23028197964272723,1.0577516351724847,10.0,0,0,0,0,21,3.0,9.322012578616352,SoHo,1.2373749086318722,Downtown Manhattan
56:25.1,24/06/2024,28/06/2024,Renaissance New York Harlem Hotel,4,4,8.88,-1.1100623539363195,0.23028197964272723,1.174972244656826,15.151515151515152,1,0,0,0,25,3.0,9.322012578616352,Harlem,1.0991377677501422,Uptown Manhattan
56:25.2,24/06/2024,28/06/2024,Best Western Premier Empire State Hotel,4,4,9.09,-0.637046170227859,1.1337469615622575,-0.8729407563343132,0.0,0,0,0,0,32,3.0,9.3,NoMad,-0.23715459410658152,Downtown Manhattan
56:25.4,24/06/2024,28/06/2024,Night Hotel Broadway,4,4,8.787778736517721,0.3443199362130673,-0.6215564318814013,-0.8729407563343132,0.0,1,0,0,0,48,3.0,9.322012578616352,Upper West Side,-0.052838406264274856,Uptown Manhattan
56:25.4,24/06/2024,28/06/2024,New York Hilton Midtown,4,4,8.08,0.7637656123690033,3.4827559145530365,-0.8729407563343132,0.0,1,0,0,0,51,3.0,9.3,Manhattan,-1.0665774393969618,Other Manhattan
56:25.5,24/06/2024,28/06/2024,Hampton Inn Manhattan Grand Central,4,4,8.68,-0.07626553797590115,1.5596661673243217,1.843819251714538,9.898477157360407,0,1,0,1,60,3.0,9.322012578616352,Midtown East,-0.4214707819488882,Midtown Manhattan
56:25.6,24/06/2024,28/06/2024,Citadines Connect Fifth Avenue New York,4,4,8.08,-0.20734231177463114,1.2886266727484625,1.485262093291847,2.3391812865497075,0,0,0,0,65,3.0,9.4,Manhattan,-0.744024110672925,Other Manhattan
56:25.6,24/06/2024,28/06/2024,Home2 Suites By Hilton New York Times Square,4,4,8.48,-0.6005726331708211,2.372784651051899,2.3333876795609045,10.10752688172043,1,0,0,0,68,3.0,9.5,Manhattan,-0.9283402985152317,Other Manhattan
56:25.8,24/06/2024,28/06/2024,Motto By Hilton New York City Times Square,4,4,9.09,-0.4558182829757019,2.0630252286794883,2.1472137703798917,10.04566210045662,1,0,0,1,86,3.0,9.6,Manhattan,-0.9283402985152317,Other Manhattan
56:25.9,24/06/2024,28/06/2024,45 Times Square Hotel,4,4,8.68,0.010359112534563904,2.9148636402036168,2.6505728581655927,9.980430528375733,1,0,0,1,89,3.0,9.6,Manhattan,-0.8361822045940783,Other Manhattan
56:26.1,24/06/2024,28/06/2024,Motto by Hilton New York City Chelsea,4,4,9.09,-0.19708412947733922,2.8374237846105146,2.602305548377923,9.920634921,1,0,0,0,107,3.0,9.4,Chelsea,-0.09891745322485157,Midtown Manhattan
56:26.4,24/06/2024,28/06/2024,The Wall Street Inn,4,4,8.88,-0.25977302129412316,1.0434004633703045,1.540424733049184,10.0,0,0,0,0,133,3.0,9.322012578616352,Manhattan,2.0667977539222524,Other Manhattan
56:26.4,24/06/2024,28/06/2024,Hyatt House New York/Chelsea,4,4,8.88,-0.2552138291619934,4.8250467448334815,3.781406973191003,9.925925925925926,1,0,0,0,136,3.0,8.7,Chelsea,-0.23715459410658152,Midtown Manhattan
56:26.8,24/06/2024,28/06/2024,Hilton Garden Inn New York/Tribeca,4,4,8.48,-0.254074031128961,3.4569426293553356,-0.8729407563343132,0.0,0,1,0,0,168,3.0,9.322012578616352,Tribeca,1.1912958616712952,Downtown Manhattan
56:56.6,24/06/2024,29/06/2024,Hotel Richland LES,4,5,8.68,-1.2035257926449792,-0.7377162152710551,0.48543924769011243,10.152284263959393,1,0,0,0,5,3.0,9.322012578616352,Chinatown,1.3756120495136022,Downtown Manhattan
56:56.6,24/06/2024,29/06/2024,Pod Times Square,4,5,8.88,3.3818816942445062,0.5916679724105393,1.3956228036861742,14.893617021276595,1,0,0,0,9,3.0,9.3,Hell's Kitchen,-0.744024110672925,Midtown Manhattan
56:56.7,24/06/2024,29/06/2024,Renaissance New York Harlem Hotel,4,5,8.88,-1.1100623539363195,0.08830891105537247,1.2025535645354946,19.93355481727575,1,0,0,0,18,3.0,9.322012578616352,Harlem,1.0991377677501422,Uptown Manhattan
56:56.9,24/06/2024,29/06/2024,New York Hilton Midtown,4,5,8.08,0.7637656123690033,2.4244112214473006,-0.8729407563343132,0.0,1,0,0,0,32,3.0,9.3,Manhattan,-1.0665774393969618,Other Manhattan
56:56.9,24/06/2024,29/06/2024,Night Hotel Broadway,4,5,8.787778736517721,0.3443199362130673,-0.5570232188871491,-0.8729407563343132,0.0,1,0,0,0,36,3.0,9.322012578616352,Upper West Side,-0.052838406264274856,Uptown Manhattan
56:57.0,24/06/2024,29/06/2024,Hampton Inn Manhattan Grand Central,4,5,8.68,-0.07626553797590115,1.1853735319576593,1.6231686926851898,9.944751381,0,1,0,1,45,3.0,9.322012578616352,Midtown East,-0.4214707819488882,Midtown Manhattan
56:57.1,24/06/2024,29/06/2024,Citadines Connect Fifth Avenue New York,4,5,8.08,-0.20734231177463114,1.0175871781726036,1.374936813777173,3.987730061349693,0,0,0,0,52,3.0,9.4,Manhattan,-0.744024110672925,Other Manhattan
56:57.2,24/06/2024,29/06/2024,Motto By Hilton New York City Times Square,4,5,9.09,-0.4558182829757019,1.417693098736967,1.9127725514112093,14.85148514851485,1,0,0,1,65,3.0,9.6,Manhattan,-0.9283402985152317,Other Manhattan
56:57.3,24/06/2024,29/06/2024,Home2 Suites By Hilton New York Times Square,4,5,8.48,-0.6005726331708211,2.10174515647604,2.1678997602888934,9.977324263038549,1,0,0,0,67,3.0,9.5,Manhattan,-0.9283402985152317,Other Manhattan
56:57.6,24/06/2024,29/06/2024,Motto by Hilton New York City Chelsea,4,5,9.09,-0.19708412947733922,2.3598780084530486,2.250643719924899,7.947019867549669,1,0,0,0,96,3.0,9.4,Chelsea,-0.09891745322485157,Midtown Manhattan
56:58.0,24/06/2024,29/06/2024,Hyatt House New York/Chelsea,4,5,8.88,-0.2552138291619934,4.115181401896708,3.360791845041308,9.93485342,1,0,0,0,131,3.0,8.7,Chelsea,-0.23715459410658152,Midtown Manhattan
56:58.0,24/06/2024,29/06/2024,The Wall Street Inn,4,5,8.88,-0.25977302129412316,0.9788672503760523,1.4990527532311813,9.883720930232558,0,0,0,0,132,3.0,9.322012578616352,Manhattan,2.0667977539222524,Other Manhattan
56:58.3,24/06/2024,29/06/2024,Hilton Garden Inn New York/Tribeca,4,5,8.48,-0.254074031128961,2.9406769254013176,-0.8729407563343132,0.0,0,1,0,0,151,3.0,9.322012578616352,Tribeca,1.1912958616712952,Downtown Manhattan
56:58.4,24/06/2024,29/06/2024,45 Times Square Hotel,4,5,8.68,0.010359112534563904,6.218964145509328,-0.8729407563343132,0.0,1,0,0,0,163,3.0,9.6,Manhattan,-0.8361822045940783,Other Manhattan
57:29.9,25/06/2024,26/06/2024,The Flat NYC,5,1,8.68,-1.0872663932756708,-0.0020375871365805515,1.1473909247781575,20.13651877133106,0,0,0,0,4,3.0,9.5,Flatiron District,-0.052838406264274856,Downtown Manhattan
57:29.9,25/06/2024,26/06/2024,JG Sohotel,5,1,8.68,-1.1396971027951628,0.44969490382318456,1.1887629045961603,10.033444816053512,1,0,0,0,5,3.0,9.322012578616352,SoHo,1.2373749086318722,Downtown Manhattan
57:30.1,25/06/2024,26/06/2024,Da Vinci Hotel,5,1,8.787778736517721,-0.254074031128961,0.6949211132013428,1.3335648339591701,10.0,0,0,0,0,18,3.0,9.4,Manhattan,-1.2739331507195568,Other Manhattan
57:30.1,25/06/2024,26/06/2024,Hotel Richland LES,5,1,8.68,-1.2035257926449792,-0.19563722611933704,0.8026244262948007,9.876543209876544,0,0,0,0,20,3.0,9.322012578616352,Chinatown,1.3756120495136022,Downtown Manhattan
57:30.1,25/06/2024,26/06/2024,Pod Times Square,5,1,8.88,3.3818816942445062,2.308251438057647,-0.8729407563343132,0.0,0,0,0,0,23,3.0,9.3,Hell's Kitchen,-0.744024110672925,Midtown Manhattan
57:30.2,25/06/2024,26/06/2024,Radio City Apartments,5,1,8.88,2.6603895393349752,2.772890571616262,2.5747242284992544,10.2,1,0,0,0,28,3.0,8.7,Manhattan,-0.9744193454758084,Other Manhattan
57:30.4,25/06/2024,26/06/2024,Studios Midtown Manhattan,5,1,8.88,-1.365377113335585,0.372255048230082,1.1473909247781575,10.238907849829353,0,0,0,0,51,3.0,9.7,NoMad,-0.28323364106715826,Downtown Manhattan
57:30.5,25/06/2024,26/06/2024,Comfort Inn Manhattan - Midtown West,5,1,8.787778736517721,-0.06258796157951192,1.0175871781726036,-0.8729407563343132,0.0,0,0,0,0,54,3.0,9.322012578616352,Hell's Kitchen,-0.882261251554655,Midtown Manhattan
57:30.5,25/06/2024,26/06/2024,Wingate by Wyndham New York Midtown South/5th Ave,5,1,8.68,-0.25863322326109073,2.643824145627758,-0.8729407563343132,0.0,1,0,0,1,59,3.0,9.4,Manhattan,-0.5136288758700416,Other Manhattan
57:30.6,25/06/2024,26/06/2024,Night Hotel Broadway,5,1,8.787778736517721,0.3443199362130673,0.19156205184617592,-0.8729407563343132,0.0,1,0,0,0,63,3.0,9.322012578616352,Upper West Side,-0.052838406264274856,Uptown Manhattan
57:30.7,25/06/2024,26/06/2024,Renaissance New York Harlem Hotel,5,1,8.88,-1.1100623539363195,1.3531598857427147,-0.8729407563343132,0.0,1,0,0,0,76,3.0,9.322012578616352,Harlem,1.0991377677501422,Uptown Manhattan
57:30.7,25/06/2024,26/06/2024,Leon Hotel LES,5,1,8.48,-0.25863322326109073,0.5787613298116888,1.2646115342624986,10.0,1,0,0,1,78,3.0,9.322012578616352,Lower East Side,1.3295330025530256,Downtown Manhattan
57:30.8,25/06/2024,26/06/2024,Pod 39,5,1,8.88,0.31582498538725645,2.772890571616262,-0.8729407563343132,0.0,0,0,0,1,82,3.0,9.4,Murray Hill,-0.4214707819488882,Midtown Manhattan
57:30.8,25/06/2024,26/06/2024,Best Western Premier Empire State Hotel,5,1,9.09,-0.637046170227859,3.4311293441576347,-0.8729407563343132,0.0,1,0,0,0,83,3.0,9.3,NoMad,-0.23715459410658152,Downtown Manhattan
57:30.9,25/06/2024,26/06/2024,Citadines Connect Fifth Avenue New York,5,1,8.08,-0.20734231177463114,2.759983929017412,-0.8729407563343132,0.0,0,0,0,0,89,3.0,9.4,Manhattan,-0.744024110672925,Other Manhattan
57:31.0,25/06/2024,26/06/2024,45 Times Square Hotel,5,1,8.68,0.010359112534563904,5.108992882008191,3.9537902224326813,10.0,1,0,0,1,98,3.0,9.6,Manhattan,-0.8361822045940783,Other Manhattan
57:31.2,25/06/2024,26/06/2024,The Wall Street Inn,5,1,8.88,-0.25977302129412316,2.0113986582840866,2.119632450501223,10.138248847926269,0,0,0,0,116,3.0,9.322012578616352,Manhattan,2.0667977539222524,Other Manhattan
57:31.4,25/06/2024,26/06/2024,Motto by Hilton New York City Chelsea,5,1,9.09,-0.19708412947733922,5.263872593194396,-0.8729407563343132,0.0,0,0,0,0,135,3.0,9.4,Chelsea,-0.09891745322485157,Midtown Manhattan
57:31.4,25/06/2024,26/06/2024,Hampton Inn Manhattan Grand Central,5,1,8.68,-0.07626553797590115,3.2891562755702797,-0.8729407563343132,0.0,0,0,0,0,137,3.0,9.322012578616352,Midtown East,-0.4214707819488882,Midtown Manhattan
57:31.4,25/06/2024,26/06/2024,Motto By Hilton New York City Times Square,5,1,9.09,-0.4558182829757019,4.915393243025434,-0.8729407563343132,0.0,1,0,0,0,138,3.0,9.6,Manhattan,-0.9283402985152317,Other Manhattan
57:31.6,25/06/2024,26/06/2024,Chelsea Pines Inn,5,1,8.28,-0.3942691891919505,2.785797214215113,2.5747242284992544,10.0,1,0,0,1,152,3.0,9.4,Chelsea,0.269714922459762,Midtown Manhattan
57:31.7,25/06/2024,26/06/2024,Hyatt House New York/Chelsea,5,1,8.88,-0.2552138291619934,7.7677612573713795,5.5328207854864555,10.010764262648008,1,0,0,0,160,3.0,8.7,Chelsea,-0.23715459410658152,Midtown Manhattan
57:32.0,25/06/2024,26/06/2024,Hilton Garden Inn New York/Tribeca,5,1,8.48,-0.254074031128961,7.083709199632307,-0.8729407563343132,0.0,1,0,0,0,185,3.0,9.322012578616352,Tribeca,1.1912958616712952,Downtown Manhattan
58:01.9,25/06/2024,27/06/2024,Pod Times Square,5,2,8.88,3.3818816942445062,1.3789731709404156,-0.8729407563343132,0.0,0,0,0,0,15,3.0,9.3,Hell's Kitchen,-0.744024110672925,Midtown Manhattan
58:02.0,25/06/2024,27/06/2024,JG Sohotel,5,2,8.68,-1.1396971027951628,0.6174812576082401,1.2852975241715001,9.904153354632587,1,0,0,0,19,3.0,9.322012578616352,SoHo,1.2373749086318722,Downtown Manhattan
58:02.0,25/06/2024,27/06/2024,Da Vinci Hotel,5,2,8.787778736517721,-0.254074031128961,0.2819085500381289,1.0922282850208203,10.175438596491228,0,0,0,0,20,3.0,9.4,Manhattan,-1.2739331507195568,Other Manhattan
58:02.2,25/06/2024,27/06/2024,Hotel Richland LES,5,2,8.68,-1.2035257926449792,-0.2988903669101405,0.7405664565677964,9.829059829,0,0,0,0,45,3.0,9.322012578616352,Chinatown,1.3756120495136022,Downtown Manhattan
58:02.3,25/06/2024,27/06/2024,Radio City Apartments,5,2,8.88,2.6603895393349752,2.4115045788484504,2.3678643294092403,10.425531914893616,1,0,0,0,48,3.0,8.7,Manhattan,-0.9744193454758084,Other Manhattan
58:02.3,25/06/2024,27/06/2024,Wingate by Wyndham New York Midtown South/5th Ave,5,2,8.68,-0.25863322326109073,1.8048923767024798,-0.8729407563343132,0.0,1,0,0,1,50,3.0,9.4,Manhattan,-0.5136288758700416,Other Manhattan
58:02.4,25/06/2024,27/06/2024,Pod 39,5,2,8.88,0.31582498538725645,1.7919857341036294,-0.8729407563343132,0.0,0,0,0,1,59,3.0,9.4,Murray Hill,-0.4214707819488882,Midtown Manhattan
58:02.5,25/06/2024,27/06/2024,Night Hotel Broadway,5,2,8.787778736517721,0.3443199362130673,-0.19563722611933704,-0.8729407563343132,0.0,1,0,0,0,65,3.0,9.322012578616352,Upper West Side,-0.052838406264274856,Uptown Manhattan
58:02.5,25/06/2024,27/06/2024,Best Western Premier Empire State Hotel,5,2,9.09,-0.637046170227859,2.527664362238104,-0.8729407563343132,0.0,1,0,0,0,66,3.0,9.3,NoMad,-0.23715459410658152,Downtown Manhattan
58:02.5,25/06/2024,27/06/2024,Leon Hotel LES,5,2,8.48,-0.25863322326109073,0.08830891105537247,0.975007675536479,10.07462686567164,1,0,0,1,72,3.0,9.322012578616352,Lower East Side,1.3295330025530256,Downtown Manhattan
58:02.6,25/06/2024,27/06/2024,Renaissance New York Harlem Hotel,5,2,8.88,-1.1100623539363195,1.030493820771454,-0.8729407563343132,0.0,1,0,0,0,80,3.0,9.322012578616352,Harlem,1.0991377677501422,Uptown Manhattan
58:02.7,25/06/2024,27/06/2024,45 Times Square Hotel,5,2,8.68,0.010359112534563904,3.9732083333093526,3.278047885405302,9.966777408637874,1,0,0,1,85,3.0,9.6,Manhattan,-0.8361822045940783,Other Manhattan
58:02.7,25/06/2024,27/06/2024,Hampton Inn Manhattan Grand Central,5,2,8.68,-0.07626553797590115,2.372784651051899,2.3333876795609045,10.10752688172043,0,1,0,1,86,3.0,9.322012578616352,Midtown East,-0.4214707819488882,Midtown Manhattan
58:02.8,25/06/2024,27/06/2024,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,5,2,8.88,0.419546606393208,2.6567307882266085,-0.8729407563343132,0.0,1,0,0,1,96,3.0,9.322012578616352,Manhattan,2.1589558478434054,Other Manhattan
58:03.1,25/06/2024,27/06/2024,Citadines Connect Fifth Avenue New York,5,2,8.08,-0.20734231177463114,2.772890571616262,-0.8729407563343132,0.0,0,0,0,0,119,3.0,9.4,Manhattan,-0.744024110672925,Other Manhattan
58:03.3,25/06/2024,27/06/2024,Motto By Hilton New York City Times Square,5,2,9.09,-0.4558182829757019,3.59891569794269,-0.8729407563343132,0.0,1,0,0,0,132,3.0,9.6,Manhattan,-0.9283402985152317,Other Manhattan
58:03.5,25/06/2024,27/06/2024,The Wall Street Inn,5,2,8.88,-0.25977302129412316,1.6371060229174244,1.8920865615022078,9.975062344139651,0,0,0,0,149,3.0,9.322012578616352,Manhattan,2.0667977539222524,Other Manhattan
58:03.5,25/06/2024,27/06/2024,Hyatt House New York/Chelsea,5,2,8.88,-0.2552138291619934,5.289685878392096,4.064115501947356,10.05586592178771,1,0,0,0,152,3.0,8.7,Chelsea,-0.23715459410658152,Midtown Manhattan
58:03.7,25/06/2024,27/06/2024,Motto by Hilton New York City Chelsea,5,2,9.09,-0.19708412947733922,5.263872593194396,-0.8729407563343132,0.0,0,1,0,0,170,3.0,9.4,Chelsea,-0.09891745322485157,Midtown Manhattan
58:03.9,25/06/2024,27/06/2024,New York Hilton Midtown,5,2,8.08,0.7637656123690033,14.71153497555291,-0.8729407563343132,0.0,0,1,0,0,189,3.0,9.3,Manhattan,-1.0665774393969618,Other Manhattan
58:04.0,25/06/2024,27/06/2024,Hilton Garden Inn New York/Tribeca,5,2,8.48,-0.254074031128961,4.863766672630033,-0.8729407563343132,0.0,1,0,0,0,195,3.0,9.322012578616352,Tribeca,1.1912958616712952,Downtown Manhattan
58:33.0,25/06/2024,28/06/2024,Pod Times Square,5,3,8.88,3.3818816942445062,0.7981742539921463,-0.8729407563343132,0.0,0,0,0,0,18,3.0,9.3,Hell's Kitchen,-0.744024110672925,Midtown Manhattan
58:33.2,25/06/2024,28/06/2024,Hotel Richland LES,5,3,8.68,-1.2035257926449792,-0.5053966484917474,0.6233458470834551,10.138248847926269,1,0,0,0,28,3.0,9.322012578616352,Chinatown,1.3756120495136022,Downtown Manhattan
58:33.2,25/06/2024,28/06/2024,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,5,3,8.88,0.419546606393208,1.5338528821266209,1.6507500125638583,3.551912568306011,1,0,0,1,32,3.0,9.322012578616352,Manhattan,2.1589558478434054,Other Manhattan
58:33.3,25/06/2024,28/06/2024,Renaissance New York Harlem Hotel,5,3,8.88,-1.1100623539363195,0.29481519263697936,1.2094488945051616,14.90066225165563,1,0,0,0,36,3.0,9.322012578616352,Harlem,1.0991377677501422,Uptown Manhattan
58:33.3,25/06/2024,28/06/2024,JG Sohotel,5,3,8.68,-1.1396971027951628,0.2560952648404281,1.071542295111819,9.929078014184398,1,0,0,0,41,3.0,9.322012578616352,SoHo,1.2373749086318722,Downtown Manhattan
58:33.4,25/06/2024,28/06/2024,Night Hotel Broadway,5,3,8.787778736517721,0.3443199362130673,-0.5312099336894482,-0.8729407563343132,0.0,1,0,0,0,47,3.0,9.322012578616352,Upper West Side,-0.052838406264274856,Uptown Manhattan
58:33.5,25/06/2024,28/06/2024,Da Vinci Hotel,5,3,8.787778736517721,-0.254074031128961,0.12702883885192376,0.9405310256881434,7.224334600760455,0,0,0,1,54,3.0,9.4,Manhattan,-1.2739331507195568,Other Manhattan
58:33.6,25/06/2024,28/06/2024,Pod 39,5,3,8.88,0.31582498538725645,0.8498008243875479,1.374936813777173,7.975460122699387,0,0,0,1,61,3.0,9.4,Murray Hill,-0.4214707819488882,Midtown Manhattan
58:33.6,25/06/2024,28/06/2024,Best Western Premier Empire State Hotel,5,3,9.09,-0.637046170227859,1.5467595247254713,-0.8729407563343132,0.0,1,0,0,0,67,3.0,9.3,NoMad,-0.23715459410658152,Downtown Manhattan
58:33.6,25/06/2024,28/06/2024,Leon Hotel LES,5,3,8.48,-0.25863322326109073,-0.16982394092163616,0.9198450357791419,15.0,1,0,0,1,69,3.0,9.322012578616352,Lower East Side,1.3295330025530256,Downtown Manhattan
58:33.7,25/06/2024,28/06/2024,Hampton Inn Manhattan Grand Central,5,3,8.68,-0.07626553797590115,1.598386095120873,1.8645052416235393,9.823677582,0,1,0,1,72,3.0,9.322012578616352,Midtown East,-0.4214707819488882,Midtown Manhattan
58:33.8,25/06/2024,28/06/2024,Citadines Connect Fifth Avenue New York,5,3,8.08,-0.20734231177463114,1.5467595247254713,1.6507500125638583,3.278688524590164,0,0,0,0,83,3.0,9.4,Manhattan,-0.744024110672925,Other Manhattan
58:33.8,25/06/2024,28/06/2024,Home2 Suites By Hilton New York Times Square,5,3,8.48,-0.6005726331708211,2.088838513877189,2.161004430319226,10.0,1,0,0,0,86,3.0,9.5,Manhattan,-0.9283402985152317,Other Manhattan
58:33.9,25/06/2024,28/06/2024,Radio City Apartments,5,3,8.88,2.6603895393349752,2.5405710048369543,2.4299222991362446,10.020876826722338,1,0,0,0,90,3.0,8.7,Manhattan,-0.9744193454758084,Other Manhattan
58:33.9,25/06/2024,28/06/2024,Motto By Hilton New York City Times Square,5,3,9.09,-0.4558182829757019,1.8307056619001807,2.009307170986549,10.047846889952153,1,0,0,1,96,3.0,9.6,Manhattan,-0.9283402985152317,Other Manhattan
58:34.2,25/06/2024,28/06/2024,45 Times Square Hotel,5,3,8.68,0.010359112534563904,2.9923034957967194,2.6988401679532625,10.038610038610038,1,0,0,1,118,3.0,9.6,Manhattan,-0.8361822045940783,Other Manhattan
58:34.3,25/06/2024,28/06/2024,Motto by Hilton New York City Chelsea,5,3,9.09,-0.19708412947733922,2.7470772864185613,2.5540382385902527,10.06036217303823,1,0,0,0,122,3.0,9.4,Chelsea,-0.09891745322485157,Midtown Manhattan
