Snapshot,start_date,end_date,name,TTT,LOS,score,reviews,price_per_night,original_price,discount_perc,Free_cancellation,No_payment,Breakfast,Option Member,Index,star_rating,location_rating,neighborhood,km_from_center,neighborhood_category
16:05.3,01/07/2024,04/07/2024,Aliz Hotel Times Square,6,3,8.08,-0.3555440190270543,-1.2695368470195265,0.09063348837593797,19.791666666666664,0,0,0,1,156,4.0,9.445408500330323,Hell's Kitchen,-0.6241222919668943,Midtown Manhattan
16:05.4,01/07/2024,04/07/2024,TownePlace Suites by Marriott New York Manhattan/Chelsea,6,3,8.28,-1.061242634930018,-1.0758542248470977,-1.273644991801406,0.0,0,0,0,1,157,4.0,9.3,Chelsea,-0.2318279530027887,Midtown Manhattan
16:05.4,01/07/2024,04/07/2024,The Marlton Hotel,6,3,9.29,-0.3952586597488661,0.13466216373058232,0.6946109405377829,12.996389891696747,1,0,0,0,158,4.0,9.6,Greenwich Village,0.4655842051556211,Downtown Manhattan
16:05.4,01/07/2024,04/07/2024,"Hotel 50 Bowery, part of JdV by Hyatt",6,3,9.09,-0.3962769838699382,-1.140415098904574,0.005366083364853972,10.0,1,0,0,0,159,4.0,9.445408500330323,Chinatown,1.2501728830838326,Downtown Manhattan
16:05.7,01/07/2024,04/07/2024,Freehand New York,6,3,8.28,-0.3372141848477565,-1.624621654335646,-0.300175451258197,3.649635036,0,0,0,0,167,4.0,9.445408500330323,Gramercy,0.029701606306615093,Midtown Manhattan
16:05.9,01/07/2024,04/07/2024,"The Cloud One New York-Downtown, by the Motel One Group",6,3,8.88,-0.8056432805409214,-0.8660313841602998,-1.273644991801406,0.0,1,0,0,0,170,4.0,9.3,Manhattan,1.7296437418177393,Other Manhattan
16:06.0,01/07/2024,04/07/2024,The Renwick,6,3,8.88,-0.3881303909013614,-0.8498911656459307,0.06931663712316696,4.761904761904762,1,0,0,1,172,4.0,9.5,Murray Hill,-0.44976925242729177,Midtown Manhattan
16:06.1,01/07/2024,04/07/2024,"voco Times Square South New York, an IHG Hotel",6,3,8.68,-0.37489217732742414,-1.0274335693039904,-1.273644991801406,0.0,0,0,0,0,174,4.0,9.445408500330323,Hell's Kitchen,-0.536945772197093,Midtown Manhattan
16:06.1,01/07/2024,04/07/2024,Archer Hotel New York,6,3,9.29,-0.3922036873856498,0.21536325630242764,-1.273644991801406,0.0,1,0,0,0,175,4.0,9.5,Manhattan,-0.536945772197093,Other Manhattan
16:06.4,01/07/2024,04/07/2024,Renaissance New York Times Square Hotel by Marriott,6,3,9.09,-0.39322201150672187,-0.10744111398495368,0.509864896347101,9.960159363,1,0,0,0,181,4.0,9.6,Manhattan,-0.885651851276298,Other Manhattan
16:06.4,01/07/2024,04/07/2024,Hotel AKA NoMad,6,3,8.68,-0.3962769838699382,-0.6239281064447638,0.20432336172404997,6.730769230769231,0,0,0,1,182,4.0,9.3,NoMad,-0.2318279530027887,Downtown Manhattan
16:06.5,01/07/2024,04/07/2024,NoMo SoHo,6,3,8.08,-0.3545256949059822,-0.7046291990166091,0.14037280796573698,5.025125628140704,1,0,0,1,183,4.0,9.445408500330323,SoHo,1.1194081034291303,Downtown Manhattan
16:06.5,01/07/2024,04/07/2024,"Dream Midtown, by Hyatt",6,3,8.08,-0.17020902899193255,-1.3502379395913717,-1.273644991801406,0.0,1,0,0,1,184,4.0,9.445408500330323,Manhattan,-1.1471814105857017,Other Manhattan
16:06.7,01/07/2024,04/07/2024,Ace Hotel New York,6,3,8.28,-0.3962769838699382,-0.7046291990166091,-1.273644991801406,0.0,1,0,0,1,187,4.0,9.445408500330323,NoMad,-0.2318279530027887,Downtown Manhattan
16:06.8,01/07/2024,04/07/2024,Renaissance New York Chelsea Hotel,6,3,8.48,-0.7924050669669841,-1.2049759729620502,-1.273644991801406,0.0,0,0,0,0,189,4.0,9.445408500330323,Chelsea,-0.10106317334808688,Midtown Manhattan
16:06.8,01/07/2024,04/07/2024,The Shelburne Sonesta New York,6,3,8.48,0.0008694233481798476,-1.156555317418943,0.06931663712316696,14.814814814814811,0,0,0,1,190,4.0,9.445408500330323,Murray Hill,-0.3625927326574905,Midtown Manhattan
16:07.1,01/07/2024,04/07/2024,Omni Berkshire Place,6,3,9.29,-0.20585037322945596,-0.05902045844184648,0.758561494296096,19.93006993006993,1,0,0,0,195,4.0,9.6,Midtown East,-0.8420635913913973,Midtown Manhattan
16:07.3,01/07/2024,04/07/2024,Washington Square Hotel,6,3,9.09,-0.3952586597488661,-0.4625259213010732,0.43170310842027393,15.0,1,0,0,0,198,4.0,9.5,Greenwich Village,0.5091724650405219,Downtown Manhattan
16:07.5,01/07/2024,04/07/2024,Hotel 32 32,6,3,8.08,0.24934050888977163,-1.689182528393122,-0.05858447039345902,25.14619883040936,0,0,0,0,204,4.0,9.445408500330323,Manhattan,-0.27541621288768936,Other Manhattan
16:07.5,01/07/2024,04/07/2024,Warwick New York,6,3,8.68,0.09150027012359653,-0.2365628620999062,-1.273644991801406,0.0,0,0,0,1,205,4.0,9.6,Manhattan,-1.0164166309309999,Other Manhattan
16:07.6,01/07/2024,04/07/2024,Wyndham Garden Chinatown,6,3,8.08,-0.40136860447529865,-1.38251837662011,0.03378855170188197,20.10869565217392,1,0,0,0,208,4.0,9.445408500330323,Lower East Side,1.2065846231989317,Downtown Manhattan
16:07.7,01/07/2024,04/07/2024,Cambria Hotel New York - Chelsea,6,3,8.68,-0.39831363211208237,-0.8176107286171926,-1.273644991801406,0.0,1,0,0,0,211,4.0,9.445408500330323,Chelsea,-0.2318279530027887,Midtown Manhattan
16:07.8,01/07/2024,04/07/2024,Walker Hotel Tribeca,6,3,8.68,-0.781203501635191,-1.1081346618758359,-1.273644991801406,0.0,1,0,0,1,212,4.0,9.445408500330323,Chinatown,1.2065846231989317,Downtown Manhattan
16:08.0,01/07/2024,04/07/2024,The Muse New York,6,3,9.29,-0.32295764715274716,-0.026740021413108345,0.6590828551164979,15.073529411764705,1,0,0,1,215,4.0,9.4,Manhattan,-0.8420635913913973,Other Manhattan
16:08.0,01/07/2024,04/07/2024,The James New York - NoMad,6,3,8.48,-0.39831363211208237,-0.30112373615738247,0.33222446924067595,5.3097345132743365,1,0,0,1,216,4.0,9.445408500330323,NoMad,-0.18823969311788802,Downtown Manhattan
16:08.1,01/07/2024,04/07/2024,The Maritime Hotel,6,3,9.49,-0.3871120667802893,-0.07516067695621555,-1.273644991801406,0.0,1,0,0,0,218,4.0,9.6,Chelsea,0.16046638596131688,Midtown Manhattan
16:08.2,01/07/2024,04/07/2024,The Allen Hotel,6,3,8.88,-0.6783527654069093,-1.2856770655338956,0.005366083364853972,15.0,1,0,0,1,220,4.0,9.445408500330323,Lower East Side,1.1194081034291303,Downtown Manhattan
16:08.3,01/07/2024,04/07/2024,Pestana CR7 Times Square,6,3,8.88,-0.7374155644290908,-1.0919944433614668,0.19721774463979297,20.28985507246377,0,0,0,0,224,4.0,9.445408500330323,Hell's Kitchen,-0.6241222919668943,Midtown Manhattan
16:08.4,01/07/2024,04/07/2024,Carnegie Hotel,6,3,9.49,-0.394240335627794,-0.7207694175309782,0.21142897880830697,10.047846889952153,1,0,0,0,226,4.0,9.6,Manhattan,-1.1471814105857017,Other Manhattan
16:08.4,01/07/2024,04/07/2024,Hyatt Centric Wall Street New York,6,3,8.88,-0.3901670391435056,-1.0112933507896213,0.06931663712316696,10.052910052910052,1,0,0,0,227,4.0,9.445408500330323,Manhattan,1.8604085214724413,Other Manhattan
16:08.5,01/07/2024,04/07/2024,"The Time New York, part of JdV by Hyatt",6,3,8.08,-0.40136860447529865,-1.1081346618758359,0.01957731753336797,9.89010989,1,0,0,1,229,4.0,9.3,Manhattan,-0.9728283710460991,Other Manhattan
16:08.7,01/07/2024,04/07/2024,Royalton New York,6,3,8.08,-0.3993319562331545,-0.7530498545597163,0.28248514965087695,15.068493150684931,1,0,0,1,232,4.0,9.3,Manhattan,-0.7112988117366955,Other Manhattan
16:08.7,01/07/2024,04/07/2024,The Gallivant Times Square,6,3,8.770833048042908,1.3837535797640883,-1.689182528393122,-0.264647365836912,9.859154929577464,0,0,0,0,234,4.0,9.445408500330323,Manhattan,-0.9292401111611986,Other Manhattan
16:08.8,01/07/2024,04/07/2024,Millennium Premier New York Times Square,6,3,8.770833048042908,-0.3952586597488661,-1.0919944433614668,0.19011212755553597,19.902912621359224,0,0,0,1,235,4.0,9.445408500330323,Manhattan,-0.7984753315064967,Other Manhattan
16:08.8,01/07/2024,04/07/2024,The Moore,6,3,9.09,-1.1783499088533091,-0.430245484272335,0.41749187425175993,13.445378151260504,1,0,0,1,236,4.0,9.4,Chelsea,-0.01388665357828557,Midtown Manhattan
16:09.0,01/07/2024,04/07/2024,Renaissance New York Midtown Hotel,6,3,9.29,-0.3952586597488661,0.15080238224495138,-1.273644991801406,0.0,1,0,0,0,240,4.0,9.445408500330323,Manhattan,-0.44976925242729177,Other Manhattan
16:09.2,01/07/2024,04/07/2024,Delta Hotels by Marriott New York Times Square,6,3,8.770833048042908,-0.8922008308320497,-1.156555317418943,-1.273644991801406,0.0,1,0,0,0,245,4.0,9.445408500330323,Hell's Kitchen,-0.6241222919668943,Midtown Manhattan
16:09.6,01/07/2024,04/07/2024,City Club Hotel,6,3,8.770833048042908,-0.042918513857920344,-0.8660313841602998,0.14037280796573698,10.050251256281408,1,0,0,0,253,4.0,9.445408500330323,Manhattan,-0.7112988117366955,Other Manhattan
16:09.7,01/07/2024,04/07/2024,Kixby,6,3,9.29,-0.3779471496906404,-0.28498351764301344,0.42459749133601693,10.041841,1,0,0,1,255,4.0,9.3,Manhattan,-0.44976925242729177,Other Manhattan
16:09.7,01/07/2024,04/07/2024,Pestana Park Avenue,6,3,9.09,-0.937007092159222,-0.9467324767321451,-1.273644991801406,0.0,1,0,0,0,256,4.0,9.4,Murray Hill,-0.49335751231219244,Midtown Manhattan
16:09.9,01/07/2024,04/07/2024,"The Algonquin Hotel Times Square, Autograph Collection",6,3,8.88,-0.39729530799101026,-1.0597140063327286,-1.273644991801406,0.0,0,0,0,0,261,4.0,9.6,Manhattan,-0.7548870716215961,Other Manhattan
16:10.0,01/07/2024,04/07/2024,"The Lexington Hotel, Autograph Collection",6,3,8.48,-0.39322201150672187,-0.5432270138729185,-1.273644991801406,0.0,1,0,0,1,263,4.0,9.445408500330323,Midtown East,-0.6241222919668943,Midtown Manhattan
16:10.1,01/07/2024,04/07/2024,Placemakr Wall Street,6,3,9.29,-0.9919965946971152,-0.41410526575796597,0.36064693757770394,10.0,1,0,0,1,265,4.0,9.3,Manhattan,1.8604085214724413,Other Manhattan
16:10.3,01/07/2024,04/07/2024,DoubleTree by Hilton New York Midtown Fifth Ave,6,3,8.770833048042908,-0.9207139062220684,-1.1081346618758359,0.01957731753336797,9.89010989,1,0,0,1,269,4.0,9.4,Manhattan,-0.885651851276298,Other Manhattan
16:10.4,01/07/2024,04/07/2024,HGU New York,6,3,8.08,-0.3962769838699382,-1.0758542248470977,0.11195033962870897,14.871794871794872,1,0,0,0,272,4.0,9.445408500330323,Manhattan,-0.27541621288768936,Other Manhattan
16:10.5,01/07/2024,04/07/2024,Chambers powered by Sonder,6,3,8.88,-0.5744837050575553,-0.4625259213010732,0.33933008632493294,10.13215859030837,1,0,0,0,273,4.0,9.5,Manhattan,-0.9728283710460991,Other Manhattan
16:10.5,01/07/2024,04/07/2024,Sanctuary Hotel New York,6,3,8.68,-0.3962769838699382,-1.188835754447681,-0.015950767887917026,10.16949152542373,1,0,0,1,274,4.0,9.5,Manhattan,-0.8420635913913973,Other Manhattan
16:10.6,01/07/2024,04/07/2024,Ink 48 Hotel,6,3,8.48,-0.38405709441707303,-0.41410526575796597,0.566709833021157,20.07722007722008,1,0,0,0,275,4.0,9.445408500330323,Hell's Kitchen,-0.7984753315064967,Midtown Manhattan
16:10.7,01/07/2024,04/07/2024,Hotel Elysee by Library Hotel Collection,6,3,9.29,-0.4003502803542266,-0.13972155101369182,0.495653662178587,10.040160642570282,1,0,0,0,277,4.0,9.6,Midtown East,-0.7984753315064967,Midtown Manhattan
16:10.7,01/07/2024,04/07/2024,OYO Times Square,6,3,8.770833048042908,-0.39322201150672187,-1.0112933507896213,-0.0017395337194030273,5.027932960893855,1,0,0,1,278,4.0,9.445408500330323,Manhattan,-0.885651851276298,Other Manhattan
16:10.8,01/07/2024,04/07/2024,Aloft New York Chelsea,6,3,9.29,-1.282218969202663,-0.7530498545597163,-1.273644991801406,0.0,1,0,0,0,279,4.0,9.445408500330323,Chelsea,-0.2318279530027887,Midtown Manhattan
16:11.0,01/07/2024,04/07/2024,Broadway Plaza Hotel,6,3,9.29,0.1373248555718409,0.34448500441738017,0.730139025959068,9.929078014184398,0,0,0,0,283,4.0,9.5,NoMad,-0.14465143323298735,Downtown Manhattan
16:11.1,01/07/2024,04/07/2024,Hyatt Union Square New York,6,3,8.88,-0.3952586597488661,-0.4463857027867041,0.4388087255045309,14.937759336099584,1,0,0,0,284,4.0,9.445408500330323,Union Square,0.37840768538582,Downtown Manhattan
16:11.1,01/07/2024,04/07/2024,Eurostars Wall Street,6,3,8.770833048042908,-0.40136860447529865,-1.2856770655338956,-0.06569008747771603,10.0,1,0,0,0,286,4.0,9.445408500330323,Manhattan,1.8604085214724413,Other Manhattan
16:11.3,01/07/2024,04/07/2024,Moderne Hotel,6,3,8.68,-0.3901670391435056,-0.30112373615738247,0.37485817174621794,7.758620689655173,0,0,0,1,291,4.0,9.4,Manhattan,-1.168975540528152,Other Manhattan
16:11.6,01/07/2024,04/07/2024,CIVILIAN Hotel,6,3,9.29,0.08233535303394765,-0.10744111398495368,-1.273644991801406,0.0,1,0,0,1,295,4.0,9.6,Hell's Kitchen,-0.9292401111611986,Midtown Manhattan
16:11.6,01/07/2024,04/07/2024,The Gotham Hotel,6,3,8.68,-0.3962769838699382,-0.4463857027867041,0.5453929817683859,19.921875,0,0,0,0,296,4.0,9.3,Midtown East,-0.7112988117366955,Midtown Manhattan
16:11.7,01/07/2024,04/07/2024,"Dream Downtown, by Hyatt",6,3,8.770833048042908,-0.32601261951596344,-0.4786661398154422,0.32511885215641895,9.777777778,0,0,0,0,299,4.0,9.445408500330323,Chelsea,0.16046638596131688,Midtown Manhattan
16:51.5,01/07/2024,05/07/2024,Moxy NYC Chelsea,6,4,8.68,-0.394240335627794,-0.914452039703407,-1.273644991801406,0.0,1,0,0,0,1,4.0,9.445408500330323,Chelsea,-0.2318279530027887,Midtown Manhattan
16:51.9,01/07/2024,05/07/2024,World Center Hotel,6,4,8.88,0.6566701573186107,-1.0435737878183595,0.13326719088147995,15.151515151515152,1,0,0,1,6,4.0,9.3,Manhattan,1.7296437418177393,Other Manhattan
16:52.3,01/07/2024,05/07/2024,"The Jewel Hotel, New York",6,4,9.29,0.6729633432557642,-0.7853302915884545,0.26827391548236296,15.207373271889402,0,0,0,1,9,4.0,9.7,Manhattan,-0.885651851276298,Other Manhattan
16:52.4,01/07/2024,05/07/2024,citizenM New York Bowery,6,4,9.29,-0.2537116069198445,-0.914452039703407,0.19721774463979297,14.975845410628018,0,0,0,0,11,4.0,9.445408500330323,Lower East Side,1.0322315836593294,Downtown Manhattan
16:52.4,01/07/2024,05/07/2024,Sonder at One Platt,6,4,8.28,-1.051059393719297,-0.13972155101369182,0.495653662178587,10.040160642570282,1,0,0,0,12,4.0,9.445408500330323,Manhattan,1.7296437418177393,Other Manhattan
16:52.5,01/07/2024,05/07/2024,citizenM New York Times Square,6,4,9.29,-0.32295764715274716,-0.5755074509016566,0.37485817174621794,15.086206896551724,0,0,0,0,14,4.0,9.6,Manhattan,-0.9728283710460991,Other Manhattan
16:52.6,01/07/2024,05/07/2024,Arlo Midtown,6,4,9.29,3.990663329708658,-0.4786661398154422,0.33933008632493294,10.572687224669604,0,0,0,1,16,4.0,9.445408500330323,Hell's Kitchen,-0.5805340320819937,Midtown Manhattan
16:52.6,01/07/2024,05/07/2024,"EVEN Hotel New York - Midtown East, an IHG Hotel",6,4,8.88,-0.19261215965551867,-1.5439205617638005,-0.19359119499434202,9.868421053,0,0,0,0,17,4.0,9.445408500330323,Midtown East,-0.44976925242729177,Midtown Manhattan
16:52.7,01/07/2024,05/07/2024,Hyatt Grand Central New York,6,4,8.08,2.3114468540607693,-0.672348761987871,0.32511885215641895,15.11111111111111,1,0,0,0,18,4.0,9.445408500330323,Midtown East,-0.49335751231219244,Midtown Manhattan
16:52.8,01/07/2024,05/07/2024,Hilton New York Fashion District,6,4,8.28,-0.3810021220538567,-0.7530498545597163,0.28248514965087695,15.068493150684931,1,0,0,1,22,4.0,9.445408500330323,Chelsea,-0.14465143323298735,Midtown Manhattan
16:52.8,01/07/2024,05/07/2024,The Washington by LuxUrban,6,4,8.28,-0.38405709441707303,-1.3340977210770026,-0.08700693873048702,10.179640718562874,0,0,0,0,23,4.0,9.4,Manhattan,1.7732320017026395,Other Manhattan
16:52.9,01/07/2024,05/07/2024,"Crowne Plaza Times Square Manhattan, an IHG Hotel",6,4,8.28,0.723879549309369,-0.8337509471315617,-1.273644991801406,0.0,0,0,0,0,26,4.0,9.4,Manhattan,-0.9292401111611986,Other Manhattan
16:53.2,01/07/2024,05/07/2024,Empire Hotel,6,4,8.770833048042908,2.30228193697112,-1.124274880390205,0.012471700449110971,9.944751381,1,0,0,0,32,4.0,9.445408500330323,Upper West Side,-1.1471814105857017,Uptown Manhattan
16:53.3,01/07/2024,05/07/2024,Mondrian Park Avenue,6,4,8.770833048042908,-0.3911853632645777,-1.3179575025626338,0.26116829839810596,30.09259259259259,1,0,0,1,33,4.0,9.445408500330323,NoMad,-0.18823969311788802,Downtown Manhattan
16:53.6,01/07/2024,05/07/2024,Sheraton New York Times Square Hotel,6,4,8.770833048042908,0.8817197880755442,-0.4625259213010732,-1.273644991801406,0.0,0,0,0,0,40,4.0,9.445408500330323,Manhattan,-1.0600048908159005,Other Manhattan
16:53.8,01/07/2024,05/07/2024,Hotel Boutique at Grand Central,6,4,8.68,-0.3412874813320449,-1.0274335693039904,0.14037280796573698,15.07537688442211,1,0,0,1,44,4.0,9.445408500330323,Midtown East,-0.536945772197093,Midtown Manhattan
16:53.9,01/07/2024,05/07/2024,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",6,4,9.29,0.4244922577141724,-0.656208543473502,0.14037280796573698,3.5175879396984926,0,0,0,1,46,4.0,9.445408500330323,Hell's Kitchen,-0.49335751231219244,Midtown Manhattan
16:54.0,01/07/2024,05/07/2024,"Martinique New York on Broadway, Curio Collection by Hilton",6,4,8.88,-0.24556501395126776,-0.8498911656459307,-1.273644991801406,0.0,0,0,0,0,49,4.0,9.445408500330323,Manhattan,-0.31900447277259,Other Manhattan
16:54.1,01/07/2024,05/07/2024,Hyatt Place New York City/Times Square,6,4,8.08,0.11797669727147106,-0.7530498545597163,0.19721774463979297,10.144927536231885,1,0,0,0,50,4.0,9.445408500330323,Hell's Kitchen,-0.5805340320819937,Midtown Manhattan
16:54.3,01/07/2024,05/07/2024,Millennium Downtown New York,6,4,8.770833048042908,0.9774422554563214,-1.0758542248470977,0.12616157379722295,15.736040609137056,0,0,0,1,54,4.0,9.3,Manhattan,1.642467222047938,Other Manhattan
16:54.4,01/07/2024,05/07/2024,Hyatt Centric Times Square New York,6,4,9.29,0.14547144854041769,-0.25270308061427527,0.538287364684129,14.901960784313726,0,0,0,0,55,4.0,9.4,Manhattan,-0.7984753315064967,Other Manhattan
16:54.4,01/07/2024,05/07/2024,Executive Hotel Le Soleil New York,6,4,9.09,0.9234710770395002,-0.930592258217776,0.10484472254445197,9.793814432989691,1,0,0,0,56,4.0,9.4,Manhattan,-0.44976925242729177,Other Manhattan
16:54.8,01/07/2024,05/07/2024,DoubleTree by Hilton Hotel New York City - Chelsea,6,4,8.770833048042908,-0.3810021220538567,-1.1081346618758359,0.06931663712316696,13.227513227513226,1,0,0,1,61,4.0,9.445408500330323,Chelsea,-0.2318279530027887,Midtown Manhattan
16:54.8,01/07/2024,05/07/2024,Sheraton Tribeca New York Hotel,6,4,8.48,-0.3911853632645777,-1.0758542248470977,-1.273644991801406,0.0,1,0,0,1,62,4.0,9.445408500330323,Tribeca,1.1194081034291303,Downtown Manhattan
16:54.9,01/07/2024,05/07/2024,Hotel Edison Times Square,6,4,8.08,2.957064346820479,-0.8014705101028236,-1.273644991801406,0.0,1,0,0,1,63,4.0,9.4,Manhattan,-0.885651851276298,Other Manhattan
16:55.0,01/07/2024,05/07/2024,Millennium Hotel Broadway Times Square,6,4,8.770833048042908,4.688215352643045,-0.4948063583298113,0.41749187425175993,15.126050420168069,1,0,0,1,66,4.0,9.3,Manhattan,-0.7548870716215961,Other Manhattan
16:55.0,01/07/2024,05/07/2024,NobleDEN Hotel,6,4,9.89,-0.3901670391435056,-0.25270308061427527,0.5453929817683859,15.234375,0,0,0,1,67,4.0,9.4,Little Italy,1.1194081034291303,Downtown Manhattan
16:55.0,01/07/2024,05/07/2024,Moxy NYC Lower East Side,6,4,8.88,-0.45941307937640824,-1.188835754447681,-0.06569008747771603,6.470588235294119,1,0,0,1,68,4.0,9.445408500330323,Lower East Side,1.1194081034291303,Downtown Manhattan
16:55.4,01/07/2024,05/07/2024,The Belvedere Hotel,6,4,8.68,2.15156996705245,-0.9628726952465142,0.12616157379722295,12.18274111675127,1,0,0,0,75,4.0,9.4,Hell's Kitchen,-0.9292401111611986,Midtown Manhattan
16:55.5,01/07/2024,05/07/2024,The Westin New York Grand Central,6,4,8.88,1.2065651826975432,0.13466216373058232,2.229424230737295,51.115618661257614,0,0,0,0,79,4.0,9.3,Murray Hill,-0.40618099254239115,Midtown Manhattan
16:55.6,01/07/2024,05/07/2024,Arlo SoHo,6,4,8.88,-0.026625327920766786,-0.6884889805022401,0.31801323507216195,15.178571428571429,0,0,0,1,80,4.0,9.445408500330323,SoHo,0.9886433237744287,Downtown Manhattan
16:55.6,01/07/2024,05/07/2024,The Fifty Sonesta Hotel New York,6,4,8.48,-0.21501529031910482,-1.188835754447681,0.23274583006107796,25.0,0,0,0,0,81,4.0,9.445408500330323,Midtown East,-0.6241222919668943,Midtown Manhattan
16:55.8,01/07/2024,05/07/2024,YOTEL New York Times Square,6,4,8.770833048042908,0.9560574489138073,-1.5116401247350624,-0.17937996082582802,9.740259740259742,1,0,0,0,86,4.0,9.445408500330323,Hell's Kitchen,-0.6677105518517948,Midtown Manhattan
16:55.9,01/07/2024,05/07/2024,The Muse New York,6,4,9.29,-0.32295764715274716,0.18308281927368952,0.7656671113803529,14.982578397212542,1,0,0,1,89,4.0,9.4,Manhattan,-0.8420635913913973,Other Manhattan
16:56.0,01/07/2024,05/07/2024,The FIDI Hotel,6,4,8.88,-1.0174546977239176,-1.5116401247350624,-0.10832378998325802,15.24390243902439,1,0,0,0,92,4.0,9.445408500330323,Manhattan,1.9911733011271426,Other Manhattan
16:56.2,01/07/2024,05/07/2024,DoubleTree by Hilton New York Downtown,6,4,8.770833048042908,0.24934050888977163,-1.172695535933312,-0.008845150803660027,10.112359550561797,1,0,0,1,97,4.0,9.445408500330323,Manhattan,1.9911733011271426,Other Manhattan
16:56.4,01/07/2024,05/07/2024,Moxy NYC Downtown,6,4,8.68,-0.3860937426592172,-1.2695368470195265,0.01957731753336797,15.384615384615383,0,0,0,1,100,4.0,9.445408500330323,Manhattan,1.5988789621630375,Other Manhattan
16:56.5,01/07/2024,05/07/2024,Radio Hotel,6,4,8.68,0.3379347074230441,-1.3502379395913717,-0.10121817289900102,9.696969696969695,1,0,0,0,101,4.0,9.445408500330323,Washington Heights,2.950115018594957,Uptown Manhattan
16:57.0,01/07/2024,05/07/2024,Tuscany by LuxUrban,6,4,8.48,-0.3922036873856498,-0.6400683249591329,0.24695706422959196,9.813084112149532,0,0,0,0,112,4.0,9.445408500330323,Murray Hill,-0.40618099254239115,Midtown Manhattan
16:57.1,01/07/2024,05/07/2024,The Marlton Hotel,6,4,9.29,-0.3952586597488661,0.13466216373058232,0.6946109405377829,12.996389891696747,1,0,0,0,115,4.0,9.6,Greenwich Village,0.4655842051556211,Downtown Manhattan
16:57.4,01/07/2024,05/07/2024,Hotel Beacon,6,4,9.29,-0.36776390847991947,0.21536325630242764,1.334116478120913,32.97002725,0,0,0,1,121,4.0,9.6,Upper West Side,-0.7112988117366955,Uptown Manhattan
16:57.5,01/07/2024,05/07/2024,"voco Times Square South New York, an IHG Hotel",6,4,8.68,-0.37489217732742414,-1.0274335693039904,-1.273644991801406,0.0,0,0,0,0,124,4.0,9.445408500330323,Hell's Kitchen,-0.536945772197093,Midtown Manhattan
16:57.7,01/07/2024,05/07/2024,Aliz Hotel Times Square,6,4,8.08,-0.3555440190270543,-1.156555317418943,0.21142897880830697,22.96650717703349,0,0,0,1,130,4.0,9.445408500330323,Hell's Kitchen,-0.6241222919668943,Midtown Manhattan
16:58.0,01/07/2024,05/07/2024,SpringHill Suites by Marriott New York Manhattan/Times Square South,6,4,8.48,0.027345850496054383,-0.30112373615738247,-1.273644991801406,0.0,0,0,0,0,136,4.0,9.445408500330323,Hell's Kitchen,-0.49335751231219244,Midtown Manhattan
16:58.2,01/07/2024,05/07/2024,Arlo NoMad,6,4,8.48,-0.07143158924793908,-0.3334041731861206,0.495653662178587,14.859437751004014,0,0,0,1,140,4.0,9.445408500330323,NoMad,-0.27541621288768936,Downtown Manhattan
16:58.3,01/07/2024,05/07/2024,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",6,4,8.770833048042908,-0.3911853632645777,-0.8337509471315617,-1.273644991801406,0.0,0,0,0,0,144,4.0,9.445408500330323,Chelsea,-0.14465143323298735,Midtown Manhattan
16:58.4,01/07/2024,05/07/2024,"Hotel 50 Bowery, part of JdV by Hyatt",6,4,9.09,-0.3962769838699382,-0.7691900730740854,0.18300651047127897,9.756097561,1,0,0,0,145,4.0,9.445408500330323,Chinatown,1.2501728830838326,Downtown Manhattan
16:58.5,01/07/2024,05/07/2024,"Gild Hall, A Thompson Hotel, by Hyatt",6,4,9.29,-0.3962769838699382,-0.5916476694160256,0.27537953256661996,10.091743119266056,0,0,0,0,148,4.0,9.445408500330323,Manhattan,1.7296437418177393,Other Manhattan
16:58.5,01/07/2024,05/07/2024,Hotel AKA NoMad,6,4,8.68,-0.3962769838699382,-0.5593672323872876,0.23985144714533496,7.042253521126761,0,0,0,1,149,4.0,9.3,NoMad,-0.2318279530027887,Downtown Manhattan
16:58.6,01/07/2024,05/07/2024,The Shelburne Sonesta New York,6,4,8.48,0.0008694233481798476,-1.188835754447681,0.14037280796573698,20.100502512562816,0,0,0,1,150,4.0,9.445408500330323,Murray Hill,-0.3625927326574905,Midtown Manhattan
16:58.7,01/07/2024,05/07/2024,TownePlace Suites by Marriott New York Manhattan/Chelsea,6,4,8.28,-1.061242634930018,-0.8014705101028236,-1.273644991801406,0.0,1,0,0,1,152,4.0,9.3,Chelsea,-0.2318279530027887,Midtown Manhattan
16:58.8,01/07/2024,05/07/2024,"The Cloud One New York-Downtown, by the Motel One Group",6,4,8.88,-0.8056432805409214,-0.5755074509016566,-1.273644991801406,0.0,1,0,0,0,155,4.0,9.3,Manhattan,1.7296437418177393,Other Manhattan
16:58.9,01/07/2024,05/07/2024,The Renwick,6,4,8.88,-0.3881303909013614,-0.672348761987871,0.16168965921850798,5.445544554455446,1,0,0,1,157,4.0,9.5,Murray Hill,-0.44976925242729177,Midtown Manhattan
16:58.9,01/07/2024,05/07/2024,Artezen Hotel,6,4,9.69,-0.023570355557550493,-0.41410526575796597,0.4601255767573019,15.163934426229508,0,0,0,0,158,4.0,9.4,Manhattan,1.6860554819328388,Other Manhattan
