Snapshot,start_date,end_date,name,TTT,LOS,score,reviews,price_per_night,original_price,discount_perc,Free_cancellation,No_payment,Breakfast,Option Member,Index,star_rating,location_rating,neighborhood,km_from_center,neighborhood_category,full_price,checkin,checkout,checkin_day,checkout_day,checkin_day_name_Friday,checkin_day_name_Monday,checkin_day_name_Saturday,checkin_day_name_Sunday,checkin_day_name_Thursday,checkin_day_name_Tuesday,checkin_day_name_Wednesday,checkin_day_name_nan,checkout_day_name_Friday,checkout_day_name_Monday,checkout_day_name_Saturday,checkout_day_name_Sunday,checkout_day_name_Thursday,checkout_day_name_Tuesday,checkout_day_name_Wednesday,checkout_day_name_nan,period_of_the_month_beginning of the month,period_of_the_month_end of the month,period_of_the_month_middle of the month
,03/07/2024,08/07/2024,The Renwick,8,5,8.88,-0.38954847040227003,0.06762853784937413,0.5941055228463437,9.881422924901186,1,0,0,1,142,4.0,9.5,Murray Hill,-0.45743032059562083,Midtown Manhattan,1.333543796922584,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Tuscany by LuxUrban,8,5,8.48,-0.3935840568532545,-0.020858657205713334,0.6170573593859907,12.5,0,0,0,0,143,4.0,9.445408500330323,Murray Hill,-0.41416348206695086,Midtown Manhattan,1.2763546454750503,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Freehand New York,8,5,8.28,-0.3391036397649642,-0.9720960040479035,-1.3414993586638932,0.0,0,0,0,0,147,4.0,9.445408500330323,Gramercy,0.0185049032197484,Midtown Manhattan,0.661571267414062,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Walker Hotel Tribeca,8,5,8.68,-0.7789825629222712,-0.6181472238275537,-1.3414993586638932,0.0,1,0,0,1,148,4.0,9.445408500330323,Chinatown,1.1867095434938364,Downtown Manhattan,0.8903278732041972,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Aliz Hotel Times Square,8,5,8.08,-0.3572637787943943,-0.24207664484343197,0.7012140933646966,19.850187265917604,0,0,0,1,152,4.0,9.445408500330323,Hell's Kitchen,-0.6304976747103005,Midtown Manhattan,1.1333817668562158,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Radio Hotel,8,5,8.68,0.32979481448571124,-0.4854164312449225,0.3798883818096376,9.777777778,1,0,0,0,154,4.0,9.445408500330323,Washington Heights,2.9173830846406337,Uptown Manhattan,0.9761116003754978,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Renaissance New York Chelsea Hotel,8,5,8.48,-0.7900804256624784,-0.5296600287724662,-1.3414993586638932,0.0,0,0,0,0,157,4.0,9.445408500330323,Chelsea,-0.1112956123662615,Midtown Manhattan,0.9475170246517309,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,AC Hotel by Marriott New York Downtown,8,5,9.29,-0.39055736701501614,0.3552119217784084,-1.3414993586638932,0.0,1,0,0,0,163,4.0,9.445408500330323,Manhattan,1.7924452828952153,Other Manhattan,1.5194085391270689,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Washington Square Hotel,8,5,9.09,-0.3966107466914929,0.44369911683349583,0.8618769491422262,14.930555555555555,1,0,0,0,171,4.0,9.5,Greenwich Village,0.49444012703511764,Downtown Manhattan,1.5765976905746026,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,"Hotel 50 Bowery, part of JdV by Hyatt",8,5,9.09,-0.397619643304239,-0.06510225473325706,0.5482018497670494,10.121457489878544,1,0,0,0,172,4.0,9.445408500330323,Chinatown,1.2299763820225065,Downtown Manhattan,1.2477600697512834,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Kixby,8,5,9.29,-0.3794595042748089,-0.10934585226080079,-1.3414993586638932,0.0,0,0,0,1,173,4.0,9.3,Manhattan,-0.45743032059562083,Other Manhattan,1.2191654940275165,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,"The Lexington Hotel, Autograph Collection",8,5,8.48,-0.39459295346600065,-0.7508780164101849,-1.3414993586638932,0.0,1,0,0,0,174,4.0,9.445408500330323,Midtown East,-0.6304976747103005,Midtown Manhattan,0.8045441460328965,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Artezen Hotel,8,5,9.69,-0.028363483039160215,0.8418914945813893,1.0225398049197558,14.886731391585762,0,0,0,0,177,4.0,9.4,Manhattan,1.6626447673092057,Other Manhattan,1.8339488720885049,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Renaissance New York Times Square Hotel by Marriott,8,5,9.09,-0.39459295346600065,0.6649171044712144,-1.3414993586638932,0.0,1,0,0,0,180,4.0,9.6,Manhattan,-0.8900987058823201,Other Manhattan,1.719570569193437,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,"Dream Midtown, by Hyatt",8,5,8.08,-0.17364459527460105,-0.5296600287724662,-1.3414993586638932,0.0,1,0,0,1,181,4.0,9.445408500330323,Manhattan,-1.1496997370543396,Other Manhattan,0.9475170246517309,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Chambers powered by Sonder,8,5,8.88,-0.5741765505348094,0.2667247267233209,0.6706116446451672,9.885931559,1,0,0,0,182,4.0,9.5,Manhattan,-0.97663238293966,Other Manhattan,1.462219387679535,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Pestana CR7 Times Square,8,5,8.88,-0.7356000085741882,-0.5075382300086944,0.3722377696297552,9.821428571428571,0,0,0,0,183,4.0,9.445408500330323,Hell's Kitchen,-0.6304976747103005,Midtown Manhattan,0.9618143125136144,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,The Moore,8,5,9.09,-1.1724522418932568,0.421577318069724,0.793021439523285,12.544802867383511,1,0,0,1,191,4.0,9.4,Chelsea,-0.024761935308921564,Midtown Manhattan,1.5623004027127192,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Carnegie Hotel,8,5,9.49,-0.39560185007874676,0.1561157329044616,0.7471177664439909,15.018315018315018,1,0,0,0,192,4.0,9.6,Manhattan,-1.1496997370543396,Other Manhattan,1.3907329483701178,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,HGU New York,8,5,8.08,-0.397619643304239,-0.7729998151739568,0.4716957279682259,19.831223628691983,1,0,0,0,200,4.0,9.445408500330323,Manhattan,-0.28436296648094117,Other Manhattan,0.790246858171013,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Hyatt Herald Square New York,8,5,8.48,-0.40064633314247733,-0.26419844360720385,0.6935634811848144,19.924812030075188,1,0,0,1,201,4.0,9.445408500330323,NoMad,-0.28436296648094117,Downtown Manhattan,1.1190844789943324,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Eurostars Wall Street,8,5,8.770833048042908,-0.40266412636796955,-1.060583199102991,0.1656712407729315,10.152284263959393,1,0,0,0,211,4.0,9.445408500330323,Manhattan,1.8357121214238852,Other Manhattan,0.6043821159665281,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Moderne Hotel,8,5,8.68,-0.39156626362776226,0.1561157329044616,0.5941055228463437,8.300395256916996,0,0,0,1,215,4.0,9.4,Manhattan,-1.1713331563186746,Other Manhattan,1.3907329483701178,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Warwick New York,8,5,8.68,0.08564183420115098,1.3285710673843705,-1.3414993586638932,0.0,1,0,0,1,217,4.0,9.6,Manhattan,-1.0198992214683298,Other Manhattan,2.1484892050499407,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Renaissance New York Midtown Hotel,8,5,9.29,-0.3966107466914929,1.549789055022089,-1.3414993586638932,0.0,1,0,0,0,220,4.0,9.445408500330323,Manhattan,-0.45743032059562083,Other Manhattan,2.291462083668775,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,The Gallivant Times Square,8,5,8.770833048042908,1.3659316357759732,-1.3260447842682535,0.06621328243446083,10.326086956521738,0,0,0,0,225,4.0,9.445408500330323,Manhattan,-0.9333655444109901,Other Manhattan,0.4328146616239268,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Henn na Hotel New York,8,5,9.09,-1.1764878283442413,-0.7729998151739568,-1.3414993586638932,0.0,1,0,0,0,230,4.0,9.4,Manhattan,-0.5006971591242908,Other Manhattan,0.790246858171013,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,"The Time New York, part of JdV by Hyatt",8,5,8.08,-0.40266412636796955,-0.06510225473325706,0.6553104202854025,14.942528735632186,1,0,0,1,231,4.0,9.3,Manhattan,-0.97663238293966,Other Manhattan,1.2477600697512834,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Moxy NYC East Village,8,5,8.88,-0.39156626362776226,0.3109683242508646,-1.3414993586638932,0.0,1,0,0,0,233,4.0,9.445408500330323,East Village,0.4511732885064475,Downtown Manhattan,1.490813963403302,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Delta Hotels by Marriott New York Times Square,8,5,8.770833048042908,-0.8889522937115979,-0.2863202423709757,-1.3414993586638932,0.0,0,0,0,0,235,4.0,9.445408500330323,Hell's Kitchen,-0.6304976747103005,Midtown Manhattan,1.104787191132449,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Hotel Elysee by Library Hotel Collection,8,5,9.29,-0.40165522975522344,1.1073530797466518,0.9919373562002264,9.836065573770492,1,0,0,0,237,4.0,9.6,Midtown East,-0.8035650288249803,Midtown Manhattan,2.0055163264311062,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,"Dream Downtown, by Hyatt",8,5,8.770833048042908,-0.3280057770247569,-0.6845126201188693,0.6094067472061083,23.92156862745098,1,0,0,0,242,4.0,9.445408500330323,Chelsea,0.1483054188057581,Midtown Manhattan,0.8474360096185468,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Placemakr Wall Street,8,5,9.29,-0.9878241617607173,0.8418914945813893,0.8924793978617557,9.931506849315069,0,0,0,1,243,4.0,9.3,Manhattan,1.8357121214238852,Other Manhattan,1.8339488720885049,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,03/07/2024,08/07/2024,Cambria Hotel New York - Chelsea,8,5,8.68,-0.3996374365297312,0.5543081106523552,-1.3414993586638932,0.0,1,0,0,0,246,4.0,9.445408500330323,Chelsea,-0.2410961279522712,Midtown Manhattan,1.6480841298840199,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,"Martinique New York on Broadway, Curio Collection by Hilton",9,1,8.88,-0.2483029446178137,-0.10934585226080079,-1.3414993586638932,0.0,0,0,0,0,1,4.0,9.445408500330323,Manhattan,-0.32762980500961114,Other Manhattan,-1.2971571696639705,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Moxy NYC Chelsea,9,1,8.68,-0.39560185007874676,-0.10934585226080079,-1.3414993586638932,0.0,1,0,0,0,2,4.0,9.445408500330323,Chelsea,-0.2410961279522712,Midtown Manhattan,-1.2971571696639705,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,The Washington by LuxUrban,9,1,8.28,-0.3855128839512856,-1.547262771905972,-0.017943451544245124,10.404624277456648,0,0,0,0,4,4.0,9.4,Manhattan,1.7491784443665452,Other Manhattan,-1.4830219118684553,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,World Center Hotel,9,1,8.88,0.6455794542752459,-0.2863202423709757,0.4563945036084612,9.787234042553193,1,0,0,1,10,4.0,9.3,Manhattan,1.7059116058378756,Other Manhattan,-1.320032830242984,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Kixby,9,1,9.29,-0.3794595042748089,-0.06510225473325706,-1.3414993586638932,0.0,0,0,0,0,12,4.0,9.3,Manhattan,-0.45743032059562083,Other Manhattan,-1.2914382545192171,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Empire Hotel,9,1,8.770833048042908,2.2759563804729708,-0.5517818275362381,0.35693654526999047,9.90990991,1,0,0,1,13,4.0,9.445408500330323,Upper West Side,-1.1496997370543396,Uptown Manhattan,-1.3543463211115043,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Hotel Boutique at Grand Central,9,1,8.68,-0.34313922621594867,-0.4190510349536069,0.410490830529167,10.04366812227074,1,0,0,1,18,4.0,9.445408500330323,Midtown East,-0.5439639976529607,Midtown Manhattan,-1.3371895756772443,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Arlo Midtown,9,1,9.29,3.9487069644060324,0.576429909416127,0.793021439523285,10.03584229390681,1,0,0,1,19,4.0,9.445408500330323,Hell's Kitchen,-0.5872308361816306,Midtown Manhattan,-1.208513984920293,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Little Charlie Hotel,9,1,9.29,-1.0241444398195776,-0.4854164312449225,-1.3414993586638932,0.0,1,0,0,1,20,4.0,9.445408500330323,Midtown East,-0.45743032059562083,Midtown Manhattan,-1.3457679483943743,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Moxy NYC Downtown,9,1,8.68,-0.3875306771767778,-1.0384614003392192,0.2574785869315198,14.832535885167465,0,0,0,0,21,4.0,9.445408500330323,Manhattan,1.5761110902518658,Other Manhattan,-1.4172543877037915,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Broadway Plaza Hotel,9,1,9.29,0.13104218177472624,-0.4190510349536069,0.410490830529167,10.04366812227074,0,0,0,0,22,4.0,9.5,NoMad,-0.15456245089493126,Downtown Manhattan,-1.3371895756772443,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,YOTEL New York Times Square,9,1,8.770833048042908,0.9421950584226042,-1.4145319793233408,0.027960221535049033,10.05586592178771,1,0,0,0,24,4.0,9.445408500330323,Hell's Kitchen,-0.6737645132389705,Midtown Manhattan,-1.4658651664341953,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Executive Hotel Le Soleil New York,9,1,9.09,0.9099103668147285,0.17823753166823345,0.6400091959256378,10.038610038610038,1,0,0,0,26,4.0,9.4,Manhattan,-0.45743032059562083,Other Manhattan,-1.2599842212230736,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,"The Lexington Hotel, Autograph Collection",9,1,8.48,-0.39459295346600065,-1.2375575892131658,-1.3414993586638932,0.0,0,0,0,0,32,4.0,9.445408500330323,Midtown East,-0.6304976747103005,Midtown Manhattan,-1.4429895058551816,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Omni Berkshire Place,9,1,9.29,-0.20895597672071514,0.2888465254870928,0.6782622568250496,9.848484848484848,1,0,0,0,33,4.0,9.6,Midtown East,-0.8468318673536501,Midtown Manhattan,-1.2456869333611902,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,citizenM New York Times Square,9,1,9.29,-0.3249790871865186,0.753404299526302,-1.3414993586638932,0.0,1,0,0,0,34,4.0,9.6,Manhattan,-0.97663238293966,Other Manhattan,-1.1856383243412796,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,"The Cloud One New York-Downtown, by the Motel One Group",9,1,8.88,-0.8031960816281779,-0.7951216139377286,-1.3414993586638932,0.0,1,0,0,0,35,4.0,9.3,Manhattan,1.7059116058378756,Other Manhattan,-1.3858003544076478,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Mondrian Park Avenue,9,1,8.770833048042908,-0.39257516024050837,-0.905730607756588,0.7547683786238732,32.846715328467155,1,0,0,0,39,4.0,9.445408500330323,NoMad,-0.19782928942360123,Downtown Manhattan,-1.4000976422695313,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,"The Jewel Hotel, New York",9,1,9.29,0.6617218000791837,0.8197696958176175,-1.3414993586638932,0.0,0,0,0,1,41,4.0,9.7,Manhattan,-0.8900987058823201,Other Manhattan,-1.1770599516241496,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,The Marlton Hotel,9,1,9.29,-0.3966107466914929,0.3994555193059521,0.7777202151635203,12.274368231046932,1,0,0,0,45,4.0,9.6,Greenwich Village,0.4511732885064475,Downtown Manhattan,-1.2313896454993067,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Sheraton New York Times Square Hotel,9,1,8.770833048042908,0.8685456056921377,0.6206735069436707,-1.3414993586638932,0.0,0,0,0,0,46,4.0,9.445408500330323,Manhattan,-1.0631660599969999,Other Manhattan,-1.2027950697755398,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Aliz Hotel Times Square,9,1,8.08,-0.3572637787943943,-0.5296600287724662,0.6400091959256378,22.3938223938224,0,0,0,1,47,4.0,9.445408500330323,Hell's Kitchen,-0.6304976747103005,Midtown Manhattan,-1.3514868635391277,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Millennium Downtown New York,9,1,8.770833048042908,0.9633818872902726,-0.21995484607966012,0.4869969523279906,10.041841,0,0,0,1,49,4.0,9.3,Manhattan,1.6193779287805357,Other Manhattan,-1.311454457525854,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,Freehand New York,9,1,8.28,-0.3391036397649642,-1.215435790449394,-1.3414993586638932,0.0,0,0,0,0,51,4.0,9.445408500330323,Gramercy,0.0185049032197484,Midtown Manhattan,-1.440130048282805,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,The Muse New York,9,1,9.29,-0.3249790871865186,1.571910853785861,1.175552048517403,10.030395136778116,1,0,0,0,58,4.0,9.4,Manhattan,-0.8468318673536501,Other Manhattan,-1.079838394163342,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,"EVEN Hotel New York - Midtown East, an IHG Hotel",9,1,8.88,-0.19584032075501562,-0.6623908213550974,-1.3414993586638932,0.0,0,0,0,0,62,4.0,9.445408500330323,Midtown East,-0.45743032059562083,Midtown Manhattan,-1.3686436089733878,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,04/07/2024,05/07/2024,City Club Hotel,9,1,8.770833048042908,-0.047532518681336434,-0.4854164312449225,0.4869969523279906,15.062761506276152,1,0,0,0,63,4.0,9.445408500330323,Manhattan,-0.7170313517676404,Other Manhattan,-1.3457679483943743,,,16.214657980456025,19.139087947882736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
