score_expedia,reviews_expedia,star_rating_expedia,location_rating_expedia,km_from_center_expedia,Free_cancellation_expedia,Breakfast_expedia,score_booking,reviews_booking,star_rating_booking,location_rating_booking,km_from_center_booking,Free_cancellation_booking,Breakfast_booking,score_diff,reviews_diff,star_rating_diff,location_rating_diff,km_diff,cancellation_diff,breakfast_diff,Index,index
8.68,1003.0,3.0,9.4,1.9,1.0,0.0,8.1,2128.0,3.0,9.4,1.9,0.0,1.0,-0.5800000000000001,1125.0,0.0,0.0,0.0,-1.0,1.0,152.0,101.0
8.08,1041.0,4.0,9.322012578616352,5.6,0.0,0.0,7.5,1220.0,4.0,9.335996215193298,5.6,1.0,0.0,-0.5800000000000001,179.0,0.0,0.004939580286320299,0.0,1.0,0.0,203.0,172.0
8.74974922398301,1000.0,4.0,9.306447036569988,7.3,1.0,0.0,7.9,1190.0,4.0,9.335996215193298,7.3,1.0,0.0,-0.8497492239830091,190.0,0.0,0.004939580286320299,0.0,0.0,0.0,207.0,37.0
8.88,4179.0,3.0,9.3,1.4,0.0,0.0,8.1,22366.0,3.0,9.3,1.4,0.0,0.0,-0.7800000000000011,18187.0,0.0,0.0,0.0,0.0,0.0,48.0,21.0
9.09,1005.0,4.0,9.5,4.2,1.0,0.0,8.2,921.0,4.0,9.5,4.2,0.0,0.0,-0.8900000000000006,-84.0,0.0,0.0,0.0,-1.0,0.0,73.0,152.0
8.08,1001.0,4.0,9.3,1.4,1.0,0.0,7.7,2464.0,4.0,9.3,1.4,1.0,0.0,-0.3799999999999999,1463.0,0.0,0.0,0.0,0.0,0.0,89.0,43.0
8.88,417.0,4.0,9.306447036569988,7.6,0.0,0.0,8.2,1099.0,4.0,9.335996215193298,7.6,0.0,0.0,-0.6800000000000015,682.0,0.0,0.004939580286320299,0.0,0.0,0.0,73.0,56.0
8.74974922398301,1345.0,4.0,9.306447036569988,1.4,1.0,0.0,7.2,2154.0,4.0,9.335996215193298,1.4,1.0,0.0,-1.5497492239830093,809.0,0.0,0.004939580286320299,0.0,0.0,0.0,227.0,108.0
8.08,1002.0,4.0,9.322012578616352,6.8,1.0,0.0,7.4,1182.0,4.0,9.335996215193298,6.8,1.0,0.0,-0.6799999999999997,180.0,0.0,0.004939580286320299,0.0,0.0,0.0,75.0,12.0
8.88,720.0,3.0,9.4,1.9,0.0,0.0,8.4,1484.0,3.0,9.4,1.9,0.0,0.0,-0.4800000000000004,764.0,0.0,0.0,0.0,0.0,0.0,233.0,107.0
8.68,1386.0,4.0,9.306447036569988,2.2,0.0,0.0,8.0,1843.0,4.0,9.335996215193298,2.2,0.0,0.0,-0.6799999999999997,457.0,0.0,0.004939580286320299,0.0,0.0,0.0,128.0,83.0
9.29,146.0,3.0,9.1,5.8,0.0,0.0,8.7,1034.0,3.0,9.335996215193298,5.8,0.0,1.0,-0.5899999999999999,888.0,0.0,0.004939580286320299,0.0,0.0,1.0,126.0,63.0
9.29,366.0,3.0,9.2,7.2,0.0,0.0,8.8,1108.0,3.0,9.4,7.2,0.0,0.0,-0.48999999999999844,742.0,0.0,0.20000000000000107,0.0,0.0,0.0,134.0,66.0
9.09,1007.0,4.0,9.0,5.9,1.0,0.0,8.5,925.0,4.0,9.335996215193298,5.9,1.0,0.0,-0.5899999999999999,-82.0,0.0,0.004939580286320299,0.0,0.0,0.0,151.0,165.0
8.88,1506.0,3.0,9.4,2.1,0.0,0.0,8.1,11540.0,3.0,9.4,2.1,0.0,0.0,-0.7800000000000011,10034.0,0.0,0.0,0.0,0.0,0.0,188.0,74.0
8.48,736.0,4.0,9.306447036569988,6.2,1.0,0.0,7.8,412.0,4.0,9.335996215193298,6.2,1.0,0.0,-0.6800000000000006,-324.0,0.0,0.004939580286320299,0.0,0.0,0.0,13.0,96.0
8.48,1001.0,3.0,9.306447036569988,5.9,1.0,0.0,8.0,2351.0,3.0,9.335996215193298,5.9,0.0,0.0,-0.4800000000000004,1350.0,0.0,0.004939580286320299,0.0,-1.0,0.0,120.0,37.0
8.787778736517721,1626.0,4.0,9.322012578616352,7.6,0.0,0.0,7.4,4026.0,4.0,9.335996215193298,7.6,0.0,0.0,-1.3877787365177205,2400.0,0.0,0.004939580286320299,0.0,0.0,0.0,42.0,63.0
9.09,3111.0,3.0,9.322012578616352,1.8,0.0,0.0,8.1,4291.0,3.0,9.335996215193298,1.8,0.0,0.0,-0.9900000000000002,1180.0,0.0,0.004939580286320299,0.0,0.0,0.0,4.0,77.0
8.74974922398301,1000.0,4.0,9.306447036569988,7.3,1.0,0.0,7.9,1190.0,4.0,9.335996215193298,7.3,1.0,0.0,-0.8497492239830091,190.0,0.0,0.004939580286320299,0.0,0.0,0.0,229.0,46.0
8.68,1003.0,4.0,9.306447036569988,2.5,1.0,0.0,8.3,3202.0,4.0,9.335996215193298,2.5,0.0,0.0,-0.379999999999999,2199.0,0.0,0.004939580286320299,0.0,-1.0,0.0,13.0,128.0
8.88,1004.0,3.0,8.7,2.5,1.0,0.0,8.3,1397.0,3.0,9.4,2.5,1.0,1.0,-0.5800000000000001,393.0,0.0,0.7000000000000011,0.0,0.0,1.0,184.0,169.0
8.787778736517721,1004.0,4.0,9.322012578616352,2.7,0.0,0.0,7.0,4570.0,4.0,9.335996215193298,2.7,0.0,0.0,-1.787778736517721,3566.0,0.0,0.004939580286320299,0.0,0.0,0.0,79.0,60.0
8.08,1001.0,4.0,9.3,1.4,1.0,0.0,7.7,2464.0,4.0,9.3,1.4,1.0,0.0,-0.3799999999999999,1463.0,0.0,0.0,0.0,0.0,0.0,91.0,35.0
9.09,1000.0,4.0,9.322012578616352,7.0,0.0,0.0,8.6,352.0,4.0,9.335996215193298,7.0,0.0,0.0,-0.4900000000000002,-648.0,0.0,0.004939580286320299,0.0,0.0,0.0,22.0,40.0
9.29,1069.0,4.0,9.6,0.8,1.0,0.0,8.6,3864.0,4.0,8.8,0.8,0.0,0.0,-0.6899999999999995,2795.0,0.0,-0.7999999999999989,0.0,-1.0,0.0,54.0,127.0
8.28,888.0,3.0,9.4,3.6,1.0,0.0,7.9,1737.0,3.0,9.4,3.6,1.0,0.0,-0.379999999999999,849.0,0.0,0.0,0.0,0.0,0.0,230.0,132.0
8.08,1046.0,4.0,9.445408500330323,1.6,0.0,0.0,8.0,5627.0,4.0,9.335996215193298,1.6,0.0,0.0,-0.08000000000000007,4581.0,0.0,0.004939580286320299,0.0,0.0,0.0,98.0,134.0
9.09,1000.0,3.0,9.1,6.1,1.0,0.0,8.5,731.0,3.0,9.335996215193298,6.1,1.0,0.0,-0.5899999999999999,-269.0,0.0,0.004939580286320299,0.0,0.0,0.0,72.0,68.0
8.48,1318.0,4.0,9.322012578616352,2.4,1.0,0.0,8.3,2340.0,4.0,9.335996215193298,2.4,0.0,0.0,-0.17999999999999972,1022.0,0.0,0.004939580286320299,0.0,-1.0,0.0,50.0,171.0
9.29,1135.0,4.0,9.0,5.4,0.0,0.0,8.7,3099.0,4.0,9.0,5.4,0.0,0.0,-0.5899999999999999,1964.0,0.0,0.0,0.0,0.0,0.0,48.0,134.0
8.48,1007.0,4.0,9.322012578616352,1.2,1.0,0.0,8.0,2439.0,4.0,9.335996215193298,1.2,1.0,0.0,-0.4800000000000004,1432.0,0.0,0.004939580286320299,0.0,0.0,0.0,196.0,121.0
8.787778736517721,2323.0,4.0,9.322012578616352,1.5,0.0,0.0,7.3,6096.0,4.0,9.335996215193298,1.5,0.0,0.0,-1.487778736517721,3773.0,0.0,0.004939580286320299,0.0,0.0,0.0,9.0,20.0
9.09,669.0,3.0,9.3,2.5,0.0,0.0,8.3,1417.0,3.0,9.3,2.5,0.0,0.0,-0.7899999999999991,748.0,0.0,0.0,0.0,0.0,0.0,109.0,80.0
8.74974922398301,2758.0,4.0,9.306447036569988,0.9,0.0,0.0,6.2,6692.0,4.0,9.335996215193298,0.9,0.0,0.0,-2.5497492239830093,3934.0,0.0,0.004939580286320299,0.0,0.0,0.0,42.0,26.0
8.88,1206.0,4.0,9.445408500330323,2.0,0.0,0.0,8.2,1309.0,4.0,9.335996215193298,2.0,0.0,0.0,-0.6800000000000015,103.0,0.0,0.004939580286320299,0.0,0.0,0.0,62.0,175.0
8.48,1422.0,4.0,9.445408500330323,1.9,1.0,0.0,8.0,7366.0,4.0,9.335996215193298,1.9,0.0,1.0,-0.4800000000000004,5944.0,0.0,0.004939580286320299,0.0,-1.0,1.0,160.0,123.0
8.88,396.0,4.0,9.445408500330323,7.6,0.0,0.0,8.2,1099.0,4.0,9.335996215193298,7.6,0.0,0.0,-0.6800000000000015,703.0,0.0,0.004939580286320299,0.0,0.0,0.0,23.0,11.0
8.48,1795.0,3.0,9.306447036569988,2.5,1.0,0.0,7.9,4378.0,3.0,9.335996215193298,2.5,0.0,0.0,-0.5800000000000001,2583.0,0.0,0.004939580286320299,0.0,-1.0,0.0,5.0,116.0
8.88,537.0,3.0,9.322012578616352,7.2,0.0,0.0,7.8,2636.0,3.0,9.335996215193298,7.2,0.0,0.0,-1.080000000000001,2099.0,0.0,0.004939580286320299,0.0,0.0,0.0,196.0,83.0
8.48,1010.0,4.0,9.445408500330323,2.1,0.0,0.0,7.3,2504.0,4.0,9.335996215193298,2.1,1.0,0.0,-1.1800000000000006,1494.0,0.0,0.004939580286320299,0.0,1.0,0.0,124.0,126.0
8.787778736517721,757.0,2.0,9.322012578616352,1.7,0.0,0.0,6.8,621.0,2.0,9.335996215193298,1.7,0.0,0.0,-1.987778736517721,-136.0,0.0,0.004939580286320299,0.0,0.0,0.0,219.0,33.0
9.09,1005.0,4.0,9.5,4.2,1.0,0.0,8.2,921.0,4.0,9.5,4.2,1.0,0.0,-0.8900000000000006,-84.0,0.0,0.0,0.0,0.0,0.0,52.0,79.0
8.68,4404.0,2.0,9.7,1.2,0.0,0.0,8.0,2551.0,2.0,9.7,1.2,0.0,0.0,-0.6799999999999997,-1853.0,0.0,0.0,0.0,0.0,0.0,12.0,88.0
8.08,1001.0,4.0,9.445408500330323,5.8,1.0,0.0,7.5,706.0,4.0,9.335996215193298,5.8,1.0,1.0,-0.5800000000000001,-295.0,0.0,0.004939580286320299,0.0,0.0,1.0,195.0,88.0
8.68,1713.0,4.0,9.322012578616352,9.8,1.0,0.0,8.0,1300.0,4.0,9.335996215193298,9.8,0.0,0.0,-0.6799999999999997,-413.0,0.0,0.004939580286320299,0.0,-1.0,0.0,82.0,6.0
8.28,1021.0,4.0,9.445408500330323,2.7,1.0,0.0,7.4,725.0,4.0,9.335996215193298,2.7,0.0,0.0,-0.879999999999999,-296.0,0.0,0.004939580286320299,0.0,-1.0,0.0,37.0,157.0
8.787778736517721,1002.0,4.0,9.322012578616352,1.0,0.0,0.0,6.8,1856.0,4.0,9.335996215193298,1.0,0.0,0.0,-1.987778736517721,854.0,0.0,0.004939580286320299,0.0,0.0,0.0,173.0,67.0
8.787778736517721,1005.0,3.0,9.4,0.25,1.0,0.0,7.3,1241.0,3.0,9.4,0.25,1.0,0.0,-1.487778736517721,236.0,0.0,0.0,0.0,0.0,0.0,245.0,75.0
8.787778736517721,1002.0,4.0,9.322012578616352,1.0,0.0,0.0,6.8,1856.0,4.0,9.335996215193298,1.0,0.0,0.0,-1.987778736517721,854.0,0.0,0.004939580286320299,0.0,0.0,0.0,215.0,68.0
8.88,1620.0,3.0,9.445408500330323,7.7,0.0,0.0,8.4,5122.0,3.0,9.335996215193298,7.7,0.0,0.0,-0.4800000000000004,3502.0,0.0,0.004939580286320299,0.0,0.0,0.0,59.0,85.0
8.74974922398301,1000.0,4.0,9.306447036569988,2.7,0.0,0.0,7.0,4483.0,4.0,9.335996215193298,2.7,0.0,0.0,-1.7497492239830095,3483.0,0.0,0.004939580286320299,0.0,0.0,0.0,111.0,59.0
8.787778736517721,664.0,3.0,9.322012578616352,5.8,0.0,0.0,7.6,692.0,3.0,9.335996215193298,5.8,0.0,0.0,-1.1877787365177213,28.0,0.0,0.004939580286320299,0.0,0.0,0.0,215.0,5.0
9.69,1002.0,4.0,9.3,7.2,0.0,0.0,9.2,667.0,4.0,9.3,7.2,0.0,0.0,-0.4900000000000002,-335.0,0.0,0.0,0.0,0.0,0.0,129.0,169.0
8.68,1237.0,3.0,9.6,1.2,1.0,0.0,8.3,1732.0,3.0,9.6,1.2,1.0,0.0,-0.379999999999999,495.0,0.0,0.0,0.0,0.0,0.0,136.0,159.0
8.68,1027.0,4.0,9.445408500330323,1.8,0.0,0.0,7.9,3130.0,4.0,9.335996215193298,1.8,0.0,0.0,-0.7799999999999994,2103.0,0.0,0.004939580286320299,0.0,0.0,0.0,128.0,81.0
8.28,1439.0,3.0,9.445408500330323,1.6,0.0,0.0,7.7,1998.0,3.0,9.335996215193298,1.6,0.0,0.0,-0.5799999999999992,559.0,0.0,0.004939580286320299,0.0,0.0,0.0,11.0,46.0
8.68,1023.0,4.0,9.322012578616352,1.8,0.0,0.0,7.9,3039.0,4.0,9.335996215193298,1.8,0.0,0.0,-0.7799999999999994,2016.0,0.0,0.004939580286320299,0.0,0.0,0.0,132.0,147.0
8.68,3490.0,4.0,9.4,0.9,1.0,0.0,8.0,5654.0,4.0,9.4,0.9,1.0,0.0,-0.6799999999999997,2164.0,0.0,0.0,0.0,0.0,0.0,8.0,46.0
9.09,1007.0,4.0,9.0,5.9,0.0,0.0,8.5,925.0,4.0,9.0,5.9,0.0,0.0,-0.5899999999999999,-82.0,0.0,0.0,0.0,0.0,0.0,91.0,67.0
8.787778736517721,757.0,2.0,9.322012578616352,1.7,1.0,0.0,6.8,621.0,2.0,9.335996215193298,1.7,0.0,0.0,-1.987778736517721,-136.0,0.0,0.004939580286320299,0.0,-1.0,0.0,153.0,27.0
8.88,596.0,4.0,8.9,7.0,1.0,0.0,8.4,4542.0,4.0,9.3,7.0,1.0,0.0,-0.4800000000000004,3946.0,0.0,0.40000000000000036,0.0,0.0,0.0,122.0,122.0
8.88,2580.0,4.0,9.3,2.1,0.0,0.0,8.2,847.0,4.0,9.3,2.1,0.0,0.0,-0.6800000000000015,-1733.0,0.0,0.0,0.0,0.0,0.0,101.0,165.0
8.08,1491.0,4.0,9.322012578616352,1.7,0.0,0.0,7.6,21687.0,4.0,9.335996215193298,1.7,0.0,1.0,-0.4800000000000004,20196.0,0.0,0.004939580286320299,0.0,0.0,1.0,5.0,52.0
8.68,1754.0,4.0,9.306447036569988,9.8,1.0,0.0,8.0,1325.0,4.0,9.335996215193298,9.8,1.0,0.0,-0.6799999999999997,-429.0,0.0,0.004939580286320299,0.0,0.0,0.0,1.0,12.0
8.68,1727.0,4.0,9.445408500330323,9.8,1.0,0.0,8.0,1325.0,4.0,9.335996215193298,9.8,1.0,0.0,-0.6799999999999997,-402.0,0.0,0.004939580286320299,0.0,0.0,0.0,40.0,26.0
9.09,1007.0,4.0,9.0,5.9,1.0,0.0,8.5,925.0,4.0,9.335996215193298,5.9,1.0,0.0,-0.5899999999999999,-82.0,0.0,0.004939580286320299,0.0,0.0,0.0,127.0,165.0
9.49,887.0,4.0,9.1,0.6,0.0,0.0,8.7,1225.0,4.0,9.5,0.6,0.0,0.0,-0.7900000000000009,338.0,0.0,0.40000000000000036,0.0,0.0,0.0,30.0,172.0
8.88,596.0,4.0,8.9,7.0,1.0,0.0,8.4,4542.0,4.0,9.3,7.0,1.0,0.0,-0.4800000000000004,3946.0,0.0,0.40000000000000036,0.0,0.0,0.0,47.0,75.0
9.09,472.0,4.0,9.0,1.9,1.0,0.0,8.6,1131.0,4.0,9.4,1.9,0.0,0.0,-0.4900000000000002,659.0,0.0,0.40000000000000036,0.0,-1.0,0.0,182.0,153.0
8.08,1335.0,3.0,9.322012578616352,1.7,1.0,0.0,7.8,10977.0,3.0,9.335996215193298,1.7,1.0,0.0,-0.28000000000000025,9642.0,0.0,0.004939580286320299,0.0,0.0,0.0,58.0,5.0
8.770833048042908,1011.0,4.0,9.445408500330323,2.7,1.0,0.0,7.0,4483.0,4.0,9.335996215193298,2.7,1.0,0.0,-1.770833048042908,3472.0,0.0,0.004939580286320299,0.0,0.0,0.0,182.0,46.0
9.29,1490.0,4.0,9.6,0.9,1.0,0.0,8.6,3900.0,4.0,9.6,0.9,1.0,0.0,-0.6899999999999995,2410.0,0.0,0.0,0.0,0.0,0.0,249.0,165.0
9.09,1004.0,4.0,9.5,1.8,1.0,0.0,8.2,634.0,4.0,9.5,1.8,1.0,0.0,-0.8900000000000006,-370.0,0.0,0.0,0.0,0.0,0.0,122.0,42.0
9.29,1002.0,4.0,9.322012578616352,2.8,1.0,0.0,8.4,309.0,4.0,9.335996215193298,2.8,1.0,0.0,-0.8899999999999988,-693.0,0.0,0.004939580286320299,0.0,0.0,0.0,240.0,163.0
9.09,1055.0,3.0,9.4,2.8,0.0,0.0,8.6,2621.0,3.0,9.0,2.8,0.0,0.0,-0.4900000000000002,1566.0,0.0,-0.40000000000000036,0.0,0.0,0.0,180.0,139.0
9.29,391.0,3.0,9.3,7.2,0.0,0.0,8.8,1136.0,3.0,9.3,7.2,0.0,0.0,-0.48999999999999844,745.0,0.0,0.0,0.0,0.0,0.0,186.0,95.0
8.88,549.0,3.0,9.306447036569988,7.2,1.0,0.0,7.8,2625.0,3.0,9.335996215193298,7.2,1.0,0.0,-1.080000000000001,2076.0,0.0,0.004939580286320299,0.0,0.0,0.0,156.0,100.0
8.08,1001.0,4.0,9.306447036569988,5.8,1.0,0.0,7.5,706.0,4.0,9.335996215193298,5.8,1.0,1.0,-0.5800000000000001,-295.0,0.0,0.004939580286320299,0.0,0.0,1.0,171.0,67.0
8.28,1045.0,4.0,9.322012578616352,3.1,0.0,0.0,7.8,1877.0,4.0,9.335996215193298,3.1,0.0,0.0,-0.47999999999999954,832.0,0.0,0.004939580286320299,0.0,0.0,0.0,72.0,136.0
8.68,1001.0,4.0,9.306447036569988,2.5,0.0,0.0,7.9,3859.0,4.0,9.335996215193298,2.5,0.0,0.0,-0.7799999999999994,2858.0,0.0,0.004939580286320299,0.0,0.0,0.0,159.0,85.0
8.48,1008.0,3.0,9.306447036569988,5.6,1.0,0.0,7.5,654.0,3.0,9.335996215193298,5.6,1.0,0.0,-0.9800000000000004,-354.0,0.0,0.004939580286320299,0.0,0.0,0.0,115.0,86.0
8.74974922398301,765.0,2.0,9.306447036569988,1.7,0.0,0.0,6.8,622.0,2.0,9.335996215193298,1.7,0.0,0.0,-1.9497492239830096,-143.0,0.0,0.004939580286320299,0.0,0.0,0.0,227.0,35.0
8.48,1005.0,3.0,9.322012578616352,5.6,0.0,0.0,7.5,652.0,3.0,9.335996215193298,5.6,0.0,0.0,-0.9800000000000004,-353.0,0.0,0.004939580286320299,0.0,0.0,0.0,154.0,85.0
8.74974922398301,1049.0,4.0,9.306447036569988,2.5,1.0,0.0,7.3,2666.0,4.0,9.335996215193298,2.5,1.0,0.0,-1.4497492239830096,1617.0,0.0,0.004939580286320299,0.0,0.0,0.0,53.0,106.0
8.88,625.0,4.0,8.9,7.0,1.0,0.0,8.4,4663.0,4.0,9.3,7.0,1.0,0.0,-0.4800000000000004,4038.0,0.0,0.40000000000000036,0.0,0.0,0.0,27.0,11.0
8.88,254.0,3.0,9.322012578616352,5.4,1.0,0.0,8.2,596.0,3.0,9.335996215193298,5.4,1.0,0.0,-0.6800000000000015,342.0,0.0,0.004939580286320299,0.0,0.0,0.0,160.0,119.0
8.88,4179.0,3.0,9.3,1.4,0.0,0.0,8.1,22366.0,3.0,9.3,1.4,0.0,0.0,-0.7800000000000011,18187.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0
8.48,1004.0,4.0,9.306447036569988,2.6,0.0,0.0,8.1,1221.0,4.0,9.335996215193298,2.6,0.0,0.0,-0.3800000000000008,217.0,0.0,0.004939580286320299,0.0,0.0,0.0,45.0,107.0
8.28,888.0,3.0,9.4,3.6,1.0,0.0,7.9,1737.0,3.0,9.4,3.6,1.0,0.0,-0.379999999999999,849.0,0.0,0.0,0.0,0.0,0.0,189.0,124.0
8.68,292.0,3.0,9.5,2.9,0.0,0.0,8.0,1819.0,3.0,9.5,2.9,0.0,0.0,-0.6799999999999997,1527.0,0.0,0.0,0.0,0.0,0.0,155.0,16.0
8.08,1001.0,4.0,9.306447036569988,6.8,1.0,0.0,7.4,1182.0,4.0,9.335996215193298,6.8,1.0,0.0,-0.6799999999999997,181.0,0.0,0.004939580286320299,0.0,0.0,0.0,72.0,24.0
8.74974922398301,525.0,4.0,9.306447036569988,1.6,0.0,0.0,7.7,2828.0,4.0,9.335996215193298,1.6,0.0,0.0,-1.0497492239830093,2303.0,0.0,0.004939580286320299,0.0,0.0,0.0,196.0,95.0
8.770833048042908,1640.0,4.0,9.445408500330323,7.6,1.0,0.0,7.4,4034.0,4.0,9.335996215193298,7.6,1.0,0.0,-1.3708330480429076,2394.0,0.0,0.004939580286320299,0.0,0.0,0.0,68.0,58.0
8.68,1002.0,4.0,9.322012578616352,6.7,0.0,0.0,8.1,1451.0,4.0,9.335996215193298,6.7,0.0,0.0,-0.5800000000000001,449.0,0.0,0.004939580286320299,0.0,0.0,0.0,197.0,149.0
8.770833048042908,2334.0,4.0,9.445408500330323,1.5,1.0,0.0,7.3,6134.0,4.0,9.335996215193298,1.5,1.0,0.0,-1.4708330480429082,3800.0,0.0,0.004939580286320299,0.0,0.0,0.0,167.0,82.0
8.787778736517721,667.0,3.0,9.322012578616352,4.2,0.0,0.0,7.3,513.0,3.0,9.335996215193298,4.2,0.0,0.0,-1.487778736517721,-154.0,0.0,0.004939580286320299,0.0,0.0,0.0,178.0,3.0
8.770833048042908,2334.0,4.0,9.445408500330323,1.5,1.0,0.0,7.3,6134.0,4.0,9.335996215193298,1.5,1.0,0.0,-1.4708330480429082,3800.0,0.0,0.004939580286320299,0.0,0.0,0.0,5.0,90.0
8.74974922398301,1000.0,4.0,9.306447036569988,2.7,0.0,0.0,7.0,4483.0,4.0,9.335996215193298,2.7,0.0,0.0,-1.7497492239830095,3483.0,0.0,0.004939580286320299,0.0,0.0,0.0,72.0,28.0
9.29,1069.0,4.0,9.6,0.8,0.0,0.0,8.6,3864.0,4.0,9.6,0.8,0.0,0.0,-0.6899999999999995,2795.0,0.0,0.0,0.0,0.0,0.0,6.0,111.0
8.68,1001.0,3.0,9.4,1.9,0.0,0.0,8.1,2128.0,3.0,9.4,1.9,0.0,1.0,-0.5800000000000001,1127.0,0.0,0.0,0.0,0.0,1.0,191.0,102.0
8.74974922398301,1000.0,4.0,9.306447036569988,2.7,0.0,0.0,7.0,4483.0,4.0,9.335996215193298,2.7,0.0,0.0,-1.7497492239830095,3483.0,0.0,0.004939580286320299,0.0,0.0,0.0,93.0,57.0
8.28,1007.0,4.0,9.306447036569988,2.7,0.0,0.0,7.4,725.0,4.0,9.335996215193298,2.7,0.0,0.0,-0.879999999999999,-282.0,0.0,0.004939580286320299,0.0,0.0,0.0,26.0,157.0
9.29,1069.0,4.0,9.6,0.8,0.0,0.0,8.6,3864.0,4.0,9.6,0.8,0.0,0.0,-0.6899999999999995,2795.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0
8.08,1000.0,4.0,9.322012578616352,5.8,1.0,0.0,7.4,696.0,4.0,9.335996215193298,5.8,1.0,1.0,-0.6799999999999997,-304.0,0.0,0.004939580286320299,0.0,0.0,1.0,175.0,49.0
8.88,2020.0,4.0,8.5,7.0,1.0,0.0,8.2,3735.0,4.0,9.3,7.0,1.0,0.0,-0.6800000000000015,1715.0,0.0,0.8000000000000007,0.0,0.0,0.0,10.0,85.0
9.09,3111.0,3.0,9.322012578616352,1.8,0.0,0.0,8.1,4291.0,3.0,9.335996215193298,1.8,0.0,0.0,-0.9900000000000002,1180.0,0.0,0.004939580286320299,0.0,0.0,0.0,4.0,50.0
9.09,1000.0,3.0,9.322012578616352,6.1,1.0,0.0,8.5,721.0,3.0,9.335996215193298,6.1,1.0,0.0,-0.5899999999999999,-279.0,0.0,0.004939580286320299,0.0,0.0,0.0,239.0,131.0
8.74974922398301,765.0,2.0,9.306447036569988,1.7,0.0,0.0,6.8,622.0,2.0,9.335996215193298,1.7,0.0,0.0,-1.9497492239830096,-143.0,0.0,0.004939580286320299,0.0,0.0,0.0,225.0,40.0
9.29,1004.0,4.0,9.306447036569988,2.0,0.0,0.0,8.5,1474.0,4.0,9.335996215193298,2.0,0.0,0.0,-0.7899999999999991,470.0,0.0,0.004939580286320299,0.0,0.0,0.0,78.0,156.0
8.88,396.0,4.0,9.445408500330323,7.6,0.0,0.0,8.2,1099.0,4.0,9.335996215193298,7.6,0.0,0.0,-0.6800000000000015,703.0,0.0,0.004939580286320299,0.0,0.0,0.0,47.0,55.0
8.28,350.0,4.0,9.3,2.5,0.0,0.0,8.1,6249.0,4.0,9.3,2.5,0.0,1.0,-0.17999999999999972,5899.0,0.0,0.0,0.0,0.0,1.0,231.0,173.0
8.88,1660.0,3.0,9.306447036569988,7.7,0.0,0.0,8.4,5122.0,3.0,9.335996215193298,7.7,0.0,0.0,-0.4800000000000004,3462.0,0.0,0.004939580286320299,0.0,0.0,0.0,15.0,42.0
9.29,1006.0,4.0,9.3,2.0,0.0,0.0,8.3,180.0,4.0,9.3,2.0,1.0,0.0,-0.9899999999999984,-826.0,0.0,0.0,0.0,1.0,0.0,128.0,161.0
8.787778736517721,2323.0,4.0,9.322012578616352,1.5,0.0,0.0,7.3,6096.0,4.0,9.335996215193298,1.5,0.0,0.0,-1.487778736517721,3773.0,0.0,0.004939580286320299,0.0,0.0,0.0,115.0,86.0
8.28,1423.0,3.0,9.322012578616352,1.6,0.0,0.0,7.7,2049.0,3.0,9.335996215193298,1.6,0.0,0.0,-0.5799999999999992,626.0,0.0,0.004939580286320299,0.0,0.0,0.0,35.0,43.0
8.88,1003.0,4.0,9.322012578616352,7.3,1.0,0.0,8.2,599.0,4.0,9.335996215193298,7.3,1.0,0.0,-0.6800000000000015,-404.0,0.0,0.004939580286320299,0.0,0.0,0.0,60.0,116.0
8.48,1756.0,3.0,9.445408500330323,2.5,1.0,0.0,7.9,4378.0,3.0,9.335996215193298,2.5,0.0,0.0,-0.5800000000000001,2622.0,0.0,0.004939580286320299,0.0,-1.0,0.0,11.0,173.0
8.08,725.0,3.0,9.306447036569988,6.3,0.0,0.0,7.3,1401.0,3.0,9.335996215193298,6.3,0.0,1.0,-0.7800000000000002,676.0,0.0,0.004939580286320299,0.0,0.0,1.0,102.0,23.0
8.48,1010.0,4.0,9.445408500330323,2.1,0.0,0.0,7.3,2504.0,4.0,9.335996215193298,2.1,1.0,0.0,-1.1800000000000006,1494.0,0.0,0.004939580286320299,0.0,1.0,0.0,103.0,102.0
8.68,1237.0,3.0,9.6,1.2,1.0,0.0,8.3,1732.0,3.0,9.6,1.2,1.0,0.0,-0.379999999999999,495.0,0.0,0.0,0.0,0.0,0.0,36.0,115.0
8.08,1001.0,4.0,9.306447036569988,5.8,1.0,0.0,7.5,706.0,4.0,9.335996215193298,5.8,1.0,1.0,-0.5800000000000001,-295.0,0.0,0.004939580286320299,0.0,0.0,1.0,188.0,64.0
8.74974922398301,851.0,2.0,9.306447036569988,3.6,1.0,0.0,6.1,1535.0,2.0,9.335996215193298,3.6,1.0,0.0,-2.64974922398301,684.0,0.0,0.004939580286320299,0.0,0.0,0.0,53.0,7.0
8.28,1423.0,3.0,9.322012578616352,1.6,0.0,0.0,7.7,2049.0,3.0,9.335996215193298,1.6,0.0,0.0,-0.5799999999999992,626.0,0.0,0.004939580286320299,0.0,0.0,0.0,19.0,46.0
8.68,1002.0,4.0,9.322012578616352,6.7,0.0,0.0,8.1,1451.0,4.0,9.335996215193298,6.7,0.0,0.0,-0.5800000000000001,449.0,0.0,0.004939580286320299,0.0,0.0,0.0,127.0,111.0
