Snapshot,Index,Hotel Name,TTT,LOS,Grade,Num of Reviews,Curr Price,Original Price,Percentage of discount,Distance from center,Type of room,Location grade,Is refundable,Late payment,Breakfast included,Option Member
2024-05-26 23:27:27.375950,2,Hotel 32 32,2,2,8.08.0 out of 10,"1,612 reviews",The price is $206,The price was $275,0,0,0,0,,,,
2024-05-26 23:27:27.386320,3,The Muse New York,2,2,9.29.2 out of 10,"1,067 reviews",The price is $256,The price was $284,0,0,0,0,,,,
2024-05-26 23:27:27.396784,4,"PUBLIC, an Ian Schrager hotel",2,2,8.28.2 out of 10,"2,523 reviews",The price is $349,,0,0,0,0,,,,
2024-05-26 23:27:27.404995,5,Pod Times Square,2,2,8.88.8 out of 10,"4,220 reviews",The price is $159,The price was $273,0,0,0,0,,,,
2024-05-26 23:27:27.412127,6,Empire Hotel,2,2,,"3,420 reviews",The price is $163,The price was $181,0,0,0,0,,,,
2024-05-26 23:27:27.421356,7,Hilton Garden Inn New York/Manhattan-Chelsea,2,2,8.48.4 out of 10,"1,660 reviews",The price is $220,The price was $259,0,0,0,0,,,,
2024-05-26 23:27:27.429740,8,The New Yorker A Wyndham Hotel,2,2,8.28.2 out of 10,"4,456 reviews",The price is $161,The price was $179,0,0,0,0,,,,
2024-05-26 23:27:27.437825,9,Best Western Queens Gold Coast,2,2,8.08.0 out of 10,"1,000 reviews",The price is $207,,0,0,0,0,,,,
2024-05-26 23:27:27.446240,10,Hyatt Grand Central New York,2,2,8.08.0 out of 10,"3,450 reviews",The price is $208,The price was $245,0,0,0,0,,,,
2024-05-26 23:27:27.454656,11,TRYP by Wyndham New York City Times Square / Midtown,2,2,,"1,607 reviews",The price is $156,The price was $184,0,0,0,0,,,,
2024-05-26 23:27:27.463990,12,Paramount Times Square,2,2,,"2,364 reviews",The price is $152,,0,0,0,0,,,,
2024-05-26 23:27:27.475006,13,"The Langham, New York, Fifth Avenue",2,2,9.49.4 out of 10,"1,004 reviews",The price is $653,The price was $725,0,0,0,0,,,,
2024-05-26 23:27:27.486465,14,Radio City Apartments,2,2,8.88.8 out of 10,"3,513 reviews",The price is $168,The price was $187,0,0,0,0,,,,
2024-05-26 23:27:27.495991,15,"Club Quarters Hotel, Grand Central",2,2,8.68.6 out of 10,"1,928 reviews",The price is $215,The price was $239,0,0,0,0,,,,
2024-05-26 23:27:27.508284,16,DoubleTree by Hilton New York Downtown,2,2,,"1,620 reviews",The price is $184,The price was $204,0,0,0,0,,,,
2024-05-26 23:27:27.522942,17,Truss Hotel Times Square ,2,2,8.28.2 out of 10,"1,448 reviews",The price is $212,The price was $249,0,0,0,0,,,,
2024-05-26 23:27:27.535447,18,Heritage Hotel,2,2,8.08.0 out of 10,"1,200 reviews",The price is $160,The price was $178,0,0,0,0,,,,
2024-05-26 23:27:27.543461,19,Chelsea Inn,2,2,,"1,008 reviews",The price is $127,The price was $145,0,0,0,0,,,,
2024-05-26 23:27:27.551782,20,Hyatt Place New York City/Times Square,2,2,8.08.0 out of 10,"1,452 reviews",The price is $199,,0,0,0,0,,,,
2024-05-26 23:27:27.561103,21,Hilton Garden Inn New York/Times Square Central,2,2,8.28.2 out of 10,"1,822 reviews",The price is $186,The price was $214,0,0,0,0,,,,
2024-05-26 23:27:27.574107,22,"Club Quarters, Times Square - Midtown",2,2,8.68.6 out of 10,"2,600 reviews",The price is $211,,0,0,0,0,,,,
2024-05-26 23:27:27.585613,23,"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",2,2,,"1,017 reviews",The price is $184,The price was $204,0,0,0,0,,,,
2024-05-26 23:27:27.594798,24,Hilton Garden Inn New York/West 35th Street,2,2,9.09.0 out of 10,"1,968 reviews",The price is $254,,0,0,0,0,,,,
2024-05-26 23:27:27.601918,25,"voco Times Square South New York, an IHG Hotel",2,2,8.68.6 out of 10,"1,001 reviews",The price is $195,The price was $229,0,0,0,0,,,,
2024-05-26 23:27:27.610079,26,Hotel Beacon,2,2,9.29.2 out of 10,"1,016 reviews",The price is $227,The price was $340,0,0,0,0,,,,
2024-05-26 23:27:27.617310,27,Courtyard New York Manhattan/ Midtown East,2,2,8.88.8 out of 10,"1,931 reviews",The price is $290,The price was $322,0,0,0,0,,,,
2024-05-26 23:27:27.626185,28,Hotel Stanford,2,2,8.48.4 out of 10,24 reviews,The price is $198,The price was $209,0,0,0,0,,,,
2024-05-26 23:27:27.634297,29,Hilton New York Times Square,2,2,8.28.2 out of 10,"1,333 reviews",The price is $195,,0,0,0,0,,,,
2024-05-26 23:27:27.640484,30,"Martinique New York on Broadway, Curio Collection by Hilton",2,2,8.88.8 out of 10,"1,081 reviews",The price is $289,,0,0,0,0,,,,
2024-05-26 23:27:27.647770,31,Aloft Harlem,2,2,8.48.4 out of 10,"1,000 reviews",The price is $234,,0,0,0,0,,,,
2024-05-26 23:27:27.656246,32,Doubletree by Hilton New York Times Square South,2,2,8.88.8 out of 10,"3,547 reviews",The price is $249,,0,0,0,0,,,,
2024-05-26 23:27:27.663467,33,The Belvedere Hotel,2,2,8.68.6 out of 10,"3,415 reviews",The price is $164,,0,0,0,0,,,,
2024-05-26 23:27:27.674119,34,Hard Rock Hotel New York,2,2,9.49.4 out of 10,"2,410 reviews",The price is $314,The price was $369,0,0,0,0,,,,
2024-05-26 23:27:27.685605,35,World Center Hotel,2,2,8.68.6 out of 10,"1,997 reviews",The price is $229,The price was $254,0,0,0,0,,,,
2024-05-26 23:27:27.695604,36,citizenM New York Times Square,2,2,9.29.2 out of 10,"1,082 reviews",The price is $244,,0,0,0,0,,,,
2024-05-26 23:27:27.702615,37,"Holiday Inn NYC - Lower East Side, an IHG Hotel",2,2,8.68.6 out of 10,"1,004 reviews",The price is $152,The price was $169,0,0,0,0,,,,
2024-05-26 23:27:27.710935,38,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",2,2,,"1,002 reviews",The price is $164,,0,0,0,0,,,,
2024-05-26 23:27:27.718139,39,Courtyard New York Manhattan/Times Square West,2,2,9.09.0 out of 10,"1,009 reviews",The price is $258,The price was $304,0,0,0,0,,,,
2024-05-26 23:27:27.726402,40,DoubleTree by Hilton New York Times Square West,2,2,,"1,436 reviews",The price is $202,The price was $224,0,0,0,0,,,,
2024-05-26 23:27:27.737867,41,"InterContinental New York Times Square, an IHG Hotel",2,2,8.48.4 out of 10,"1,110 reviews",The price is $284,,0,0,0,0,,,,
2024-05-26 23:27:27.747186,42,Hotel Boutique at Grand Central,2,2,8.68.6 out of 10,"1,062 reviews",The price is $215,The price was $239,0,0,0,0,,,,
2024-05-26 23:27:27.755563,43,"Hotel Indigo Lower East Side New York, an IHG Hotel",2,2,8.08.0 out of 10,"1,002 reviews",The price is $193,The price was $214,0,0,0,0,,,,
2024-05-26 23:27:27.766085,44,Courtyard by Marriott New York World Trade Center Area,2,2,8.88.8 out of 10,511 reviews,The price is $214,,0,0,0,0,,,,
2024-05-26 23:27:27.778078,45,Aliz Hotel Times Square,2,2,8.08.0 out of 10,"1,007 reviews",The price is $203,The price was $254,0,0,0,0,,,,
2024-05-26 23:27:27.786395,46,JG Sohotel,2,2,8.68.6 out of 10,214 reviews,The price is $142,The price was $158,0,0,0,0,,,,
2024-05-26 23:27:27.794771,47,Madison LES Hotel,2,2,8.08.0 out of 10,689 reviews,The price is $152,,0,0,0,0,,,,
2024-05-26 23:27:27.801938,48,Hotel Edison Times Square,2,2,8.08.0 out of 10,"4,196 reviews",The price is $204,The price was $255,0,0,0,0,,,,
2024-05-26 23:27:27.812425,49,Sonder The Industrialist,2,2,,138 reviews,The price is $165,,0,0,0,0,,,,
2024-05-26 23:27:27.820741,50,Arthouse Hotel New York City,2,2,8.68.6 out of 10,"1,307 reviews",The price is $193,The price was $219,0,0,0,0,,,,
2024-05-26 23:27:27.832374,51,Ameritania Hotel at Times Square,2,2,8.68.6 out of 10,"2,954 reviews",The price is $213,,0,0,0,0,,,,
2024-05-26 23:27:27.840393,52,Hampton Inn New York Times Square,2,2,8.28.2 out of 10,959 reviews,The price is $224,The price was $249,0,0,0,0,,,,
2024-05-26 23:27:27.852036,53,Hilton Garden Inn New York Times Square South,2,2,9.09.0 out of 10,"2,979 reviews",The price is $274,,0,0,0,0,,,,
2024-05-26 23:27:27.864502,54,citizenM New York Bowery,2,2,9.29.2 out of 10,"1,121 reviews",The price is $234,,0,0,0,0,,,,
2024-05-26 23:27:27.874348,55,"Staypineapple, An Artful Hotel, Midtown",2,2,9.29.2 out of 10,"1,006 reviews",The price is $165,The price was $221,0,0,0,0,,,,
2024-05-26 23:27:27.885885,56,Millennium Hilton New York One UN Plaza,2,2,8.08.0 out of 10,"1,336 reviews",The price is $229,,0,0,0,0,,,,
2024-05-26 23:27:27.895049,57,The Lucerne Hotel,2,2,9.49.4 out of 10,"1,525 reviews",The price is $214,,0,0,0,0,,,,
2024-05-26 23:27:27.903166,58,The Prince Kitano New York,2,2,9.29.2 out of 10,"1,434 reviews",The price is $331,The price was $389,0,0,0,0,,,,
2024-05-26 23:27:27.912139,59,The Dominick,2,2,9.29.2 out of 10,"1,002 reviews",The price is $755,,0,0,0,0,,,,
2024-05-26 23:27:27.924486,60,AC Hotel by Marriott New York Downtown,2,2,9.09.0 out of 10,"1,007 reviews",The price is $239,,0,0,0,0,,,,
2024-05-26 23:27:27.935575,61,Studios in New York,2,2,,117 reviews,The price is $137,The price was $161,0,0,0,0,,,,
2024-05-26 23:27:27.948890,62,The Gregorian,2,2,9.29.2 out of 10,"1,119 reviews",The price is $214,,0,0,0,0,,,,
2024-05-26 23:27:27.960205,63,The FIDI Hotel,2,2,8.88.8 out of 10,332 reviews,The price is $143,The price was $159,0,0,0,0,,,,
2024-05-26 23:27:27.983597,64,Comfort Inn Manhattan - Midtown West,2,2,,"1,134 reviews",The price is $167,The price was $186,0,0,0,0,,,,
2024-05-26 23:27:27.999005,65,Fairfield Inn by Marriott New York Manhattan/Times Square,2,2,8.68.6 out of 10,"1,127 reviews",The price is $233,,0,0,0,0,,,,
2024-05-26 23:27:28.008112,66,City Club Hotel,2,2,,"1,340 reviews",The price is $183,The price was $229,0,0,0,0,,,,
2024-05-26 23:27:28.021141,67,Hilton Garden Inn New York/Midtown Park Ave,2,2,8.48.4 out of 10,"1,006 reviews",The price is $220,,0,0,0,0,,,,
2024-05-26 23:27:28.029118,68,Pod 39,2,2,8.68.6 out of 10,"1,465 reviews",The price is $173,The price was $298,0,0,0,0,,,,
2024-05-26 23:27:28.039196,69,East Village Hotel,2,2,8.28.2 out of 10,634 reviews,The price is $155,The price was $172,0,0,0,0,,,,
2024-05-26 23:27:28.049169,70,Millennium Hotel Broadway Times Square,2,2,,"6,150 reviews",The price is $238,The price was $264,0,0,0,0,,,,
2024-05-26 23:27:28.058195,71,Hilton Garden Inn New York/Tribeca,2,2,8.48.4 out of 10,"1,006 reviews",The price is $226,,0,0,0,0,,,,
2024-05-26 23:27:28.066827,72,Hilton Garden Inn New York/Manhattan-Midtown East,2,2,8.08.0 out of 10,"1,237 reviews",The price is $219,,0,0,0,0,,,,
2024-05-26 23:27:28.073898,73,Hotel Belleclaire,2,2,9.09.0 out of 10,"1,593 reviews",The price is $229,,0,0,0,0,,,,
2024-05-26 23:27:28.082785,74,The Ridge Hotel,2,2,8.08.0 out of 10,"1,009 reviews",The price is $151,The price was $185,0,0,0,0,,,,
2024-05-26 23:27:28.090441,75,"The Time New York, part of JdV by Hyatt",2,2,8.08.0 out of 10,"1,003 reviews",The price is $167,The price was $185,0,0,0,0,,,,
2024-05-26 23:27:28.099878,76,"The Cloud One New York-Downtown, by the Motel One Group",2,2,8.88.8 out of 10,562 reviews,The price is $229,,0,0,0,0,,,,
2024-05-26 23:27:28.107133,77,Pod 51,2,2,8.08.0 out of 10,"1,342 reviews",The price is $154,,0,0,0,0,,,,
2024-05-26 23:27:28.114582,78,Tempo by Hilton New York Times Square,2,2,9.49.4 out of 10,"2,303 reviews",The price is $307,,0,0,0,0,,,,
2024-05-26 23:27:28.121865,79,Sheraton Tribeca New York Hotel,2,2,8.48.4 out of 10,"1,005 reviews",The price is $239,,0,0,0,0,,,,
2024-05-26 23:27:28.131936,80,"Club Quarters Hotel, World Trade Center",2,2,8.68.6 out of 10,"1,410 reviews",The price is $231,,0,0,0,0,,,,
2024-05-26 23:27:28.141643,81,The Fifty Sonesta Hotel New York,2,2,8.48.4 out of 10,"1,185 reviews",The price is $199,The price was $249,0,0,0,0,,,,
2024-05-26 23:27:28.151901,82,Mondrian Park Avenue,2,2,,"1,003 reviews",The price is $215,The price was $307,0,0,0,0,,,,
2024-05-26 23:27:28.163381,83,"Holiday Inn Express New York City- Wall Street, an IHG Hotel",2,2,,"1,004 reviews",The price is $169,The price was $199,0,0,0,0,,,,
2024-05-26 23:27:28.174929,84,"The Jewel Hotel, New York",2,2,9.29.2 out of 10,"2,030 reviews",The price is $278,,0,0,0,0,,,,
2024-05-26 23:27:28.186105,85,Freehand New York,2,2,8.28.2 out of 10,"1,014 reviews",The price is $199,,0,0,0,0,,,,
2024-05-26 23:27:28.196835,86,Night Hotel Broadway,2,2,,"1,522 reviews",The price is $144,The price was $229,0,0,0,0,,,,
2024-05-26 23:27:28.207222,87,Hotel Riu Plaza New York Times Square,2,2,8.88.8 out of 10,"3,675 reviews",The price is $274,The price was $422,0,0,0,0,,,,
2024-05-26 23:27:28.219656,88,Best Western Premier Empire State Hotel,2,2,9.09.0 out of 10,636 reviews,The price is $245,,0,0,0,0,,,,
2024-05-26 23:27:28.226709,89,The Fifth Avenue Hotel,2,2,9.29.2 out of 10,20 reviews,The price is $945,,0,0,0,0,,,,
2024-05-26 23:27:28.235805,90,Hilton Garden Inn Long Island City New York,2,2,8.68.6 out of 10,"1,006 reviews",The price is $188,The price was $209,0,0,0,0,,,,
2024-05-26 23:27:28.244830,91,"Crowne Plaza Times Square Manhattan, an IHG Hotel",2,2,8.28.2 out of 10,"1,942 reviews",The price is $274,,0,0,0,0,,,,
2024-05-26 23:27:28.253015,92,The Wallace,2,2,9.89.8 out of 10,819 reviews,The price is $259,,0,0,0,0,,,,
2024-05-26 23:27:28.261200,93,Westgate New York Grand Central,2,2,9.09.0 out of 10,"1,589 reviews",The price is $208,The price was $245,0,0,0,0,,,,
2024-05-26 23:27:28.270603,94,Margaritaville Resort Times Square,2,2,9.29.2 out of 10,"3,473 reviews",The price is $234,,0,0,0,0,,,,
2024-05-26 23:27:28.280912,95,The Shelburne Sonesta New York,2,2,8.48.4 out of 10,"1,388 reviews",The price is $188,The price was $227,0,0,0,0,,,,
2024-05-26 23:27:28.288218,96,Untitled at 3 Freeman Alley,2,2,9.29.2 out of 10,225 reviews,The price is $197,The price was $199,0,0,0,0,,,,
2024-05-26 23:27:28.296638,97,Hampton Inn Manhattan-Chelsea,2,2,8.08.0 out of 10,"1,009 reviews",The price is $234,,0,0,0,0,,,,
2024-05-26 23:27:28.305973,98,"Dream Downtown, by Hyatt",2,2,,"1,030 reviews",The price is $206,The price was $242,0,0,0,0,,,,
2024-05-26 23:27:28.317631,99,Hyatt Centric Times Square New York,2,2,9.29.2 out of 10,"1,476 reviews",The price is $295,,0,0,0,0,,,,
2024-05-26 23:27:28.326978,100,Element New York Times Square West,2,2,8.28.2 out of 10,"1,751 reviews",The price is $249,,0,0,0,0,,,,
2024-05-26 23:27:28.339511,101,Hyatt Herald Square New York,2,2,8.48.4 out of 10,"1,007 reviews",The price is $215,The price was $269,0,0,0,0,,,,
2024-05-26 23:27:28.350718,102,Arlo Midtown,2,2,9.29.2 out of 10,"5,252 reviews",The price is $279,,0,0,0,0,,,,
2024-05-26 23:27:28.361997,103,"Dream Midtown, by Hyatt",2,2,8.08.0 out of 10,"1,232 reviews",The price is $185,,0,0,0,0,,,,
2024-05-26 23:27:28.372869,104,Chelsea Savoy Hotel,2,2,8.68.6 out of 10,"1,857 reviews",The price is $248,The price was $275,0,0,0,0,,,,
2024-05-26 23:27:28.386469,105,Hyatt Place New York/Chelsea,2,2,8.48.4 out of 10,"1,190 reviews",The price is $234,,0,0,0,0,,,,
2024-05-26 23:27:28.399082,106,Pestana CR7 Times Square,2,2,8.68.6 out of 10,634 reviews,The price is $178,The price was $296,0,0,0,0,,,,
2024-05-26 23:27:28.409572,107,Moxy NYC Downtown,2,2,8.68.6 out of 10,"1,004 reviews",The price is $267,The price was $314,0,0,0,0,,,,
2024-05-26 23:27:28.418906,108,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,2,2,8.88.8 out of 10,"1,504 reviews",The price is $204,,0,0,0,0,,,,
2024-05-26 23:27:28.427135,109,Doxie Hotel,2,2,,738 reviews,The price is $139,,0,0,0,0,,,,
2024-05-26 23:27:28.435251,110,45 Times Square Hotel,2,2,8.68.6 out of 10,"1,194 reviews",The price is $221,The price was $245,0,0,0,0,,,,
2024-05-26 23:27:28.443729,111,"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",2,2,9.09.0 out of 10,842 reviews,The price is $188,The price was $209,0,0,0,0,,,,
2024-05-26 23:27:28.452007,112,Hilton Garden Inn New York/Central Park South-Midtown West,2,2,,"1,475 reviews",The price is $254,The price was $299,0,0,0,0,,,,
2024-05-26 23:27:28.460285,113,SpringHill Suites by Marriott New York Manhattan Times Square,2,2,1010 out of 10,1 review,The price is $274,,0,0,0,0,,,,
2024-05-26 23:27:28.467605,114,Executive Hotel Le Soleil New York,2,2,9.09.0 out of 10,"2,295 reviews",The price is $242,The price was $269,0,0,0,0,,,,
2024-05-26 23:27:28.475944,115,INNSiDE by Meliá New York Nomad,2,2,9.09.0 out of 10,"1,973 reviews",The price is $242,,0,0,0,0,,,,
2024-05-26 23:27:28.483309,116,The Manhattan Club,2,2,8.88.8 out of 10,"1,010 reviews",The price is $269,,0,0,0,0,,,,
2024-05-26 23:27:28.490359,117,The Standard High Line,2,2,8.68.6 out of 10,"1,008 reviews",The price is $374,,0,0,0,0,,,,
2024-05-26 23:27:28.497535,118,NobleDEN Hotel,2,2,9.89.8 out of 10,"1,009 reviews",The price is $256,The price was $284,0,0,0,0,,,,
2024-05-26 23:27:28.501872,119,Embassy Suites by Hilton New York Manhattan Times Square,2,2,8.28.2 out of 10,"1,671 reviews",The price is $241,The price was $261,0,0,0,0,,,,
2024-05-26 23:27:28.515780,120,Courtyard by Marriott New York Manhattan/Times Square,2,2,8.68.6 out of 10,"1,010 reviews",The price is $260,The price was $289,0,0,0,0,,,,
2024-05-26 23:27:28.525056,121,The Shoreham Hotel,2,2,,"1,007 reviews",The price is $184,The price was $204,0,0,0,0,,,,
2024-05-26 23:27:28.539565,122,Romer Hell's Kitchen,2,2,9.49.4 out of 10,802 reviews,The price is $264,,0,0,0,0,,,,
2024-05-26 23:27:28.550939,123,Hampton Inn Manhattan/Times Square South,2,2,,"1,362 reviews",The price is $204,,0,0,0,0,,,,
2024-05-26 23:27:28.564542,124,Sheraton New York Times Square Hotel,2,2,,"2,203 reviews",The price is $299,,0,0,0,0,,,,
2024-05-26 23:27:28.573714,125,Arthouse Hotel New York City,2,2,8.68.6 out of 10,"1,307 reviews",The price is $193,The price was $219,0,0,0,0,,,,
2024-05-26 23:27:28.584123,126,Moxy NYC Times Square,2,2,8.68.6 out of 10,"1,941 reviews",The price is $260,,0,0,0,0,,,,
2024-05-26 23:27:28.592406,127,SIXTY Lower East Side,2,2,,"1,002 reviews",The price is $215,The price was $239,0,0,0,0,,,,
2024-05-26 23:27:28.607788,128,The Pearl New York,2,2,9.49.4 out of 10,"1,338 reviews",The price is $219,,0,0,0,0,,,,
2024-05-26 23:27:28.620238,129,Ink 48 Hotel,2,2,8.48.4 out of 10,"1,007 reviews",The price is $206,The price was $229,0,0,0,0,,,,
2024-05-26 23:27:28.631124,130,"EVEN Hotel New York - Midtown East, an IHG Hotel",2,2,8.88.8 out of 10,"1,165 reviews",The price is $229,The price was $254,0,0,0,0,,,,
2024-05-26 23:27:28.640346,131,Citadines Connect Fifth Avenue New York,2,2,8.08.0 out of 10,"1,026 reviews",The price is $216,The price was $240,0,0,0,0,,,,
2024-05-26 23:27:28.648804,132,RIU Plaza Manhattan Times Square,2,2,9.09.0 out of 10,"3,100 reviews",The price is $310,The price was $477,0,0,0,0,,,,
2024-05-26 23:27:28.657076,133,Hilton Garden Inn New York Times Square North,2,2,8.68.6 out of 10,"1,990 reviews",The price is $269,,0,0,0,0,,,,
2024-05-26 23:27:28.665358,134,Hudson River Hotel,2,2,,"1,006 reviews",The price is $145,The price was $161,0,0,0,0,,,,
2024-05-26 23:27:28.673680,135,"Holiday Inn Express - New York City Chelsea, an IHG Hotel",2,2,8.08.0 out of 10,"1,020 reviews",The price is $224,,0,0,0,0,,,,
2024-05-26 23:27:28.680946,136,Chelsea Pines Inn,2,2,8.28.2 out of 10,872 reviews,The price is $180,The price was $200,0,0,0,0,,,,
2024-05-26 23:27:28.689332,137,SpringHill Suites by Marriott New York Manhattan/Chelsea,2,2,8.88.8 out of 10,473 reviews,The price is $229,,0,0,0,0,,,,
2024-05-26 23:27:28.697509,138,Park Lane New York,2,2,8.68.6 out of 10,851 reviews,The price is $467,The price was $549,0,0,0,0,,,,
2024-05-26 23:27:28.704815,139,Four Points by Sheraton Midtown-Times Square,2,2,8.88.8 out of 10,"1,292 reviews",The price is $241,,0,0,0,0,,,,
2024-05-26 23:27:28.712050,140,Omni Berkshire Place,2,2,9.29.2 out of 10,"1,120 reviews",The price is $254,The price was $299,0,0,0,0,,,,
2024-05-26 23:27:28.720366,141,Roxy Hotel New York,2,2,9.09.0 out of 10,"1,028 reviews",The price is $344,,0,0,0,0,,,,
2024-05-26 23:27:28.731293,142,"Martinique New York on Broadway, Curio Collection by Hilton",2,2,8.88.8 out of 10,"1,081 reviews",The price is $289,,0,0,0,0,,,,
2024-05-26 23:27:28.739853,143,"Candlewood Suites New York City-Times Square, an IHG Hotel",2,2,8.08.0 out of 10,"1,014 reviews",The price is $195,The price was $229,0,0,0,0,,,,
2024-05-26 23:27:28.752087,144,The Flat NYC,2,2,8.68.6 out of 10,253 reviews,The price is $195,The price was $229,0,0,0,0,,,,
2024-05-26 23:27:28.764987,145,The Lombardy Hotel,2,2,8.88.8 out of 10,"1,001 reviews",The price is $297,The price was $349,0,0,0,0,,,,
2024-05-26 23:27:28.775982,146,Wyndham Garden Chinatown,2,2,8.08.0 out of 10,"1,001 reviews",The price is $179,The price was $210,0,0,0,0,,,,
2024-05-26 23:27:28.788303,147,"Holiday Inn Express New York City Times Square, an IHG Hotel",2,2,,"1,007 reviews",The price is $212,The price was $249,0,0,0,0,,,,
2024-05-26 23:27:28.800788,148,The Muse New York,2,2,9.29.2 out of 10,"1,067 reviews",The price is $256,The price was $284,0,0,0,0,,,,
2024-05-26 23:27:28.811363,149,Park Terrace Hotel,2,2,9.49.4 out of 10,"1,324 reviews",The price is $377,,0,0,0,0,,,,
2024-05-26 23:27:28.824194,150,Arlo NoMad,2,2,8.48.4 out of 10,"1,315 reviews",The price is $251,The price was $279,0,0,0,0,,,,
